customer_id,customer_type,invoice_id,invoice_date,total_amount,product_category
C0067,atrisk,INV00495,2023-11-12,38.85,Apparel
C0068,potential,INV00496,2024-10-08,119.67,Home
C0068,potential,INV00497,2024-09-01,136.07,Sports
C0068,potential,INV00498,2024-09-18,124.85,Home
C0068,potential,INV00499,2024-08-21,79.4,Sports
C0068,potential,INV00500,2024-06-22,133.97,Electronics
C0068,potential,INV00501,2024-08-14,109.94,Home
C0068,potential,INV00502,2024-06-04,80.56,Home
C0069,lost,INV00503,2024-03-21,52.09,Electronics
C0069,lost,INV00504,2024-02-21,52.23,Sports
C0070,atrisk,INV00505,2024-05-20,157.73,Beauty
C0070,atrisk,INV00506,2024-05-07,72.02,Apparel
C0070,atrisk,INV00507,2024-03-07,104.72,Home
C0070,atrisk,INV00508,2024-02-08,95.16,Apparel
C0070,atrisk,INV00509,2024-04-18,132.44,Sports
C0070,atrisk,INV00510,2024-02-25,54.46,Electronics
C0070,atrisk,INV00511,2024-02-08,121.12,Home
C0070,atrisk,INV00512,2023-10-02,97.44,Sports
C0070,atrisk,INV00513,2023-07-13,122.49,Electronics
C0071,loyal,INV00514,2024-12-03,251.42,Home
C0071,loyal,INV00515,2024-11-06,215.18,Home
C0071,loyal,INV00516,2024-11-03,99.71,Beauty
C0071,loyal,INV00517,2024-11-06,186.94,Electronics
C0071,loyal,INV00518,2024-08-21,232.01,Sports
C0071,loyal,INV00519,2024-06-01,198.93,Home
C0071,loyal,INV00520,2024-05-19,176.63,Beauty
C0071,loyal,INV00521,2024-04-30,75.22,Sports
C0072,loyal,INV00522,2024-12-13,207.97,Electronics
C0072,loyal,INV00523,2024-11-04,181.02,Beauty
C0072,loyal,INV00524,2024-11-17,139.05,Electronics
C0072,loyal,INV00525,2024-09-11,181.1,Home
C0072,loyal,INV00526,2024-09-16,177.97,Home
C0072,loyal,INV00527,2024-07-11,151.63,Sports
C0073,lost,INV00528,2023-05-12,62.24,Sports
C0073,lost,INV00529,2023-04-13,38.99,Home
C0073,lost,INV00530,2023-03-29,44.07,Electronics
C0074,potential,INV00531,2024-09-25,65.94,Apparel
C0074,potential,INV00532,2024-09-05,60.9,Apparel
C0074,potential,INV00533,2024-07-19,106.5,Home
C0074,potential,INV00534,2024-07-18,53.84,Beauty
C0075,potential,INV00535,2024-09-04,61.26,Apparel
C0075,potential,INV00536,2024-08-18,114.51,Apparel
C0075,potential,INV00537,2024-08-03,75.36,Home
C0075,potential,INV00538,2024-07-06,116.72,Home
C0075,potential,INV00539,2024-04-05,77.1,Beauty
C0076,champion,INV00540,2024-12-24,265.87,Electronics
C0076,champion,INV00541,2024-11-18,301.95,Beauty
C0076,champion,INV00542,2024-11-20,193.88,Home
C0076,champion,INV00543,2024-11-03,169.77,Sports
C0076,champion,INV00544,2024-10-01,382.73,Electronics
C0076,champion,INV00545,2024-07-17,464.0,Electronics
C0076,champion,INV00546,2024-06-27,451.65,Electronics
C0076,champion,INV00547,2024-04-02,322.42,Beauty
C0076,champion,INV00548,2024-04-04,336.4,Beauty
C0076,champion,INV00549,2024-08-02,412.96,Apparel
C0076,champion,INV00550,2024-07-07,418.56,Home
C0076,champion,INV00551,2024-04-15,326.79,Apparel
C0076,champion,INV00552,2024-04-28,196.28,Beauty
C0076,champion,INV00553,2024-09-24,422.75,Home
C0076,champion,INV00554,2023-09-05,373.38,Apparel
C0076,champion,INV00555,2024-05-28,394.73,Apparel
C0076,champion,INV00556,2023-05-28,414.53,Home
C0076,champion,INV00557,2024-01-19,421.26,Beauty
C0076,champion,INV00558,2024-02-04,242.03,Electronics
C0076,champion,INV00559,2024-01-17,588.45,Apparel
C0076,champion,INV00560,2023-03-25,419.71,Beauty
C0076,champion,INV00561,2024-03-05,429.37,Home
C0076,champion,INV00562,2023-03-05,334.58,Electronics
C0076,champion,INV00563,2023-02-26,276.02,Beauty
C0076,champion,INV00564,2023-06-21,513.19,Apparel
C0076,champion,INV00565,2024-02-03,435.41,Apparel
C0076,champion,INV00566,2023-08-18,425.38,Home
C0077,atrisk,INV00567,2024-08-26,115.15,Electronics
C0077,atrisk,INV00568,2024-07-27,75.45,Beauty
C0077,atrisk,INV00569,2024-08-04,115.45,Beauty
C0077,atrisk,INV00570,2024-06-15,94.14,Sports
C0077,atrisk,INV00571,2024-05-26,69.16,Apparel
C0078,lost,INV00572,2023-05-02,66.05,Electronics
C0078,lost,INV00573,2023-04-08,58.15,Electronics
C0078,lost,INV00574,2023-04-14,63.7,Sports
C0079,lost,INV00575,2023-01-06,63.73,Home
C0079,lost,INV00576,2022-12-21,87.48,Sports
C0079,lost,INV00577,2022-11-21,46.82,Home
C0080,loyal,INV00578,2024-11-19,122.96,Electronics
C0080,loyal,INV00579,2024-10-17,133.89,Electronics
C0080,loyal,INV00580,2024-09-30,122.4,Home
C0080,loyal,INV00581,2024-10-05,114.55,Home
C0080,loyal,INV00582,2024-07-06,128.79,Sports
C0080,loyal,INV00583,2024-10-05,176.81,Electronics
C0080,loyal,INV00584,2024-05-23,91.76,Electronics
C0081,lost,INV00585,2024-01-14,32.87,Home
C0082,loyal,INV00586,2024-12-14,206.94,Home
C0082,loyal,INV00587,2024-11-15,175.55,Electronics
C0082,loyal,INV00588,2024-09-29,255.47,Apparel
C0082,loyal,INV00589,2024-10-24,280.06,Home
C0082,loyal,INV00590,2024-07-11,206.63,Electronics
C0082,loyal,INV00591,2024-09-10,217.95,Electronics
C0082,loyal,INV00592,2024-04-30,63.23,Home
C0082,loyal,INV00593,2024-08-24,161.66,Home
C0082,loyal,INV00594,2024-03-09,169.32,Beauty
C0082,loyal,INV00595,2024-10-03,182.37,Sports
C0082,loyal,INV00596,2024-02-18,275.24,Beauty
C0082,loyal,INV00597,2024-05-08,218.29,Electronics
C0082,loyal,INV00598,2024-07-11,208.81,Home
C0083,potential,INV00599,2024-10-02,119.32,Home
C0083,potential,INV00600,2024-08-31,117.84,Beauty
C0083,potential,INV00601,2024-09-10,85.7,Sports
C0083,potential,INV00602,2024-08-15,92.98,Home
C0083,potential,INV00603,2024-08-03,68.93,Electronics
C0084,potential,INV00604,2024-10-22,98.53,Beauty
C0084,potential,INV00605,2024-09-13,72.16,Home
C0084,potential,INV00606,2024-09-10,63.36,Home
C0084,potential,INV00607,2024-08-26,89.43,Apparel
C0084,potential,INV00608,2024-06-12,57.04,Home
C0084,potential,INV00609,2024-08-13,95.62,Home
C0084,potential,INV00610,2024-06-24,89.71,Electronics
C0085,potential,INV00611,2024-11-12,64.61,Home
C0085,potential,INV00612,2024-10-25,45.94,Home
C0085,potential,INV00613,2024-09-15,139.16,Beauty
C0085,potential,INV00614,2024-09-01,76.89,Sports
C0086,potential,INV00615,2024-09-21,62.96,Home
C0086,potential,INV00616,2024-08-16,137.26,Apparel
C0086,potential,INV00617,2024-09-01,92.92,Home
C0086,potential,INV00618,2024-06-11,108.62,Electronics
C0086,potential,INV00619,2024-06-09,43.51,Electronics
C0086,potential,INV00620,2024-07-08,94.11,Apparel
C0086,potential,INV00621,2024-03-07,78.99,Sports
C0087,potential,INV00622,2024-10-17,129.68,Electronics
C0087,potential,INV00623,2024-09-17,150.71,Apparel
C0087,potential,INV00624,2024-09-09,115.34,Sports
C0088,potential,INV00625,2024-11-22,75.81,Electronics
C0088,potential,INV00626,2024-11-15,78.15,Beauty
C0088,potential,INV00627,2024-10-15,93.01,Apparel
C0089,lost,INV00628,2023-05-27,44.22,Electronics
C0089,lost,INV00629,2023-05-13,41.83,Apparel
C0090,loyal,INV00630,2024-11-19,119.45,Beauty
C0090,loyal,INV00631,2024-10-17,130.15,Sports
C0090,loyal,INV00632,2024-11-03,146.96,Electronics
C0090,loyal,INV00633,2024-08-30,40.98,Sports
C0090,loyal,INV00634,2024-06-28,185.26,Electronics
C0090,loyal,INV00635,2024-08-16,132.55,Home
C0090,loyal,INV00636,2024-08-03,71.54,Apparel
C0090,loyal,INV00637,2024-08-27,115.66,Home
C0090,loyal,INV00638,2024-05-27,212.35,Home
C0091,loyal,INV00639,2024-11-25,121.6,Sports
C0091,loyal,INV00640,2024-11-11,148.88,Electronics
C0091,loyal,INV00641,2024-09-30,149.58,Electronics
C0091,loyal,INV00642,2024-08-09,108.77,Beauty
C0091,loyal,INV00643,2024-08-17,86.87,Home
C0091,loyal,INV00644,2024-08-22,81.76,Beauty
C0091,loyal,INV00645,2024-09-02,173.3,Apparel
C0091,loyal,INV00646,2024-04-08,107.11,Home
C0091,loyal,INV00647,2024-05-17,203.59,Beauty
C0091,loyal,INV00648,2024-04-23,155.69,Sports
C0091,loyal,INV00649,2024-09-06,130.14,Apparel
C0091,loyal,INV00650,2024-07-05,122.4,Electronics
C0092,lost,INV00651,2024-02-04,86.51,Sports
C0092,lost,INV00652,2024-01-07,46.9,Home
C0092,lost,INV00653,2023-12-18,62.15,Electronics
C0093,loyal,INV00654,2024-10-30,117.85,Apparel
C0093,loyal,INV00655,2024-09-27,209.13,Electronics
C0093,loyal,INV00656,2024-10-04,207.99,Home
C0093,loyal,INV00657,2024-09-27,192.24,Electronics
C0093,loyal,INV00658,2024-07-30,132.85,Apparel
C0093,loyal,INV00659,2024-04-28,204.72,Apparel
C0093,loyal,INV00660,2024-09-18,158.8,Electronics
C0093,loyal,INV00661,2024-05-22,100.37,Apparel
C0093,loyal,INV00662,2024-07-10,121.9,Beauty
C0093,loyal,INV00663,2024-01-07,183.73,Electronics
C0094,atrisk,INV00664,2024-05-10,43.68,Apparel
C0094,atrisk,INV00665,2024-04-20,114.27,Electronics
C0094,atrisk,INV00666,2024-03-01,115.57,Home
C0094,atrisk,INV00667,2024-04-19,95.77,Electronics
C0095,lost,INV00668,2023-02-26,49.1,Apparel
C0096,champion,INV00669,2024-12-22,270.71,Electronics
C0096,champion,INV00670,2024-12-09,234.62,Apparel
C0096,champion,INV00671,2024-10-11,159.89,Sports
C0096,champion,INV00672,2024-08-27,265.58,Beauty
C0096,champion,INV00673,2024-09-29,138.64,Electronics
C0096,champion,INV00674,2024-09-23,155.96,Beauty
C0096,champion,INV00675,2024-07-07,230.1,Apparel
C0096,champion,INV00676,2024-04-14,176.56,Beauty
C0096,champion,INV00677,2024-07-07,146.41,Home
C0096,champion,INV00678,2024-08-27,224.31,Electronics
C0096,champion,INV00679,2024-02-06,119.7,Sports
C0096,champion,INV00680,2023-10-31,86.49,Electronics
C0096,champion,INV00681,2024-03-09,190.2,Electronics
C0096,champion,INV00682,2023-08-16,221.27,Home
C0096,champion,INV00683,2024-05-26,214.79,Home
C0096,champion,INV00684,2024-04-26,91.35,Home
C0096,champion,INV00685,2023-11-02,183.52,Home
C0096,champion,INV00686,2024-02-20,213.4,Apparel
C0096,champion,INV00687,2024-05-02,104.34,Electronics
C0096,champion,INV00688,2024-01-15,144.35,Home
C0096,champion,INV00689,2023-02-11,176.35,Sports
C0096,champion,INV00690,2022-10-16,183.65,Beauty
C0096,champion,INV00691,2024-07-21,145.77,Beauty
C0096,champion,INV00692,2024-05-29,120.64,Home
C0096,champion,INV00693,2024-01-21,149.85,Electronics
C0096,champion,INV00694,2022-06-11,225.89,Apparel
C0096,champion,INV00695,2023-10-07,120.41,Home
C0096,champion,INV00696,2022-03-29,91.6,Electronics
C0096,champion,INV00697,2022-08-07,210.23,Electronics
C0097,atrisk,INV00698,2024-04-21,116.86,Apparel
C0097,atrisk,INV00699,2024-04-07,109.99,Home
C0097,atrisk,INV00700,2024-03-30,203.52,Beauty
C0097,atrisk,INV00701,2024-01-10,211.61,Apparel
C0097,atrisk,INV00702,2024-02-17,59.86,Home
C0097,atrisk,INV00703,2023-12-18,200.86,Home
C0097,atrisk,INV00704,2023-09-06,106.59,Home
C0098,champion,INV00705,2024-12-09,330.99,Apparel
C0098,champion,INV00706,2024-11-09,270.8,Electronics
C0098,champion,INV00707,2024-11-25,358.38,Home
C0098,champion,INV00708,2024-08-29,88.76,Home
C0098,champion,INV00709,2024-09-16,308.79,Electronics
C0098,champion,INV00710,2024-10-15,230.48,Home
C0098,champion,INV00711,2024-06-18,302.34,Home
C0098,champion,INV00712,2024-08-19,307.23,Electronics
C0098,champion,INV00713,2024-09-04,246.48,Electronics
C0098,champion,INV00714,2024-07-09,211.92,Apparel
C0098,champion,INV00715,2024-07-22,243.17,Sports
C0098,champion,INV00716,2024-09-01,293.9,Electronics
C0098,champion,INV00717,2024-07-06,186.62,Electronics
C0098,champion,INV00718,2024-02-27,110.21,Electronics
C0098,champion,INV00719,2023-08-07,370.79,Sports
C0099,potential,INV00720,2024-09-14,69.12,Home
C0099,potential,INV00721,2024-08-14,54.71,Electronics
C0099,potential,INV00722,2024-07-04,86.25,Electronics
C0099,potential,INV00723,2024-07-04,116.02,Beauty
C0099,potential,INV00724,2024-07-20,98.72,Apparel
C0099,potential,INV00725,2024-06-16,84.12,Electronics
C0100,potential,INV00726,2024-10-26,36.29,Electronics
C0100,potential,INV00727,2024-10-16,34.22,Home
C0100,potential,INV00728,2024-08-27,84.62,Electronics
C0100,potential,INV00729,2024-07-25,60.38,Apparel
C0100,potential,INV00730,2024-06-16,64.39,Home
C0101,atrisk,INV00731,2024-06-21,249.12,Home
C0101,atrisk,INV00732,2024-05-28,130.73,Beauty
C0101,atrisk,INV00733,2024-05-20,110.22,Electronics
C0101,atrisk,INV00734,2024-04-01,202.65,Sports
C0101,atrisk,INV00735,2024-05-24,135.57,Home
C0102,atrisk,INV00736,2024-07-16,116.3,Electronics
C0102,atrisk,INV00737,2024-06-09,148.17,Home
C0102,atrisk,INV00738,2024-05-09,162.4,Sports
C0102,atrisk,INV00739,2024-06-16,148.72,Electronics
C0102,atrisk,INV00740,2024-03-22,179.42,Beauty
C0103,champion,INV00741,2024-12-30,231.44,Sports
C0103,champion,INV00742,2024-11-26,242.64,Electronics
C0103,champion,INV00743,2024-10-27,204.32,Beauty
C0103,champion,INV00744,2024-11-12,235.38,Sports
C0103,champion,INV00745,2024-10-15,266.52,Apparel
C0103,champion,INV00746,2024-10-06,267.72,Home
C0103,champion,INV00747,2024-11-18,193.53,Beauty
C0103,champion,INV00748,2024-05-13,205.26,Home
C0103,champion,INV00749,2024-09-09,181.93,Apparel
C0103,champion,INV00750,2024-10-19,162.51,Electronics
C0103,champion,INV00751,2024-03-15,177.68,Beauty
C0103,champion,INV00752,2024-06-04,343.39,Electronics
C0103,champion,INV00753,2023-11-30,265.46,Home
C0103,champion,INV00754,2024-05-23,133.7,Apparel
C0103,champion,INV00755,2023-09-25,142.02,Electronics
C0103,champion,INV00756,2024-01-05,166.22,Electronics
C0103,champion,INV00757,2023-10-09,184.92,Apparel
C0103,champion,INV00758,2023-09-11,188.7,Electronics
C0103,champion,INV00759,2024-08-26,276.14,Beauty
C0103,champion,INV00760,2024-01-04,112.12,Beauty
C0103,champion,INV00761,2023-10-17,337.33,Beauty
C0103,champion,INV00762,2022-12-05,243.46,Electronics
C0103,champion,INV00763,2023-08-12,248.63,Electronics
C0103,champion,INV00764,2023-09-27,295.57,Apparel
C0103,champion,INV00765,2023-10-01,211.63,Electronics
C0103,champion,INV00766,2022-05-25,180.15,Beauty
C0103,champion,INV00767,2023-01-28,241.47,Home
C0104,champion,INV00768,2024-12-22,254.01,Electronics
C0104,champion,INV00769,2024-11-23,191.9,Electronics
C0104,champion,INV00770,2024-10-19,106.03,Electronics
C0104,champion,INV00771,2024-08-30,168.11,Apparel
C0104,champion,INV00772,2024-10-31,77.79,Home
C0104,champion,INV00773,2024-09-23,267.53,Electronics
C0104,champion,INV00774,2024-06-01,173.13,Sports
C0104,champion,INV00775,2024-09-08,205.69,Beauty
C0104,champion,INV00776,2024-05-04,81.85,Beauty
C0104,champion,INV00777,2024-05-11,179.97,Home
C0104,champion,INV00778,2024-07-15,122.67,Electronics
C0104,champion,INV00779,2024-04-02,151.37,Electronics
C0104,champion,INV00780,2024-01-21,96.97,Home
C0104,champion,INV00781,2024-02-14,246.66,Apparel
C0104,champion,INV00782,2024-04-28,129.43,Home
C0104,champion,INV00783,2023-12-13,174.74,Apparel
C0104,champion,INV00784,2023-10-01,304.5,Home
C0104,champion,INV00785,2024-06-18,125.85,Electronics
C0104,champion,INV00786,2024-06-25,350.46,Electronics
C0104,champion,INV00787,2024-07-04,125.97,Apparel
C0104,champion,INV00788,2023-04-12,175.35,Apparel
C0104,champion,INV00789,2023-07-16,165.26,Apparel
C0104,champion,INV00790,2022-09-08,171.06,Home
C0104,champion,INV00791,2023-11-27,186.61,Electronics
C0104,champion,INV00792,2023-12-04,223.98,Beauty
C0104,champion,INV00793,2022-10-14,179.66,Home
C0105,atrisk,INV00794,2024-03-22,71.88,Electronics
C0105,atrisk,INV00795,2024-02-17,166.47,Electronics
C0105,atrisk,INV00796,2024-01-14,167.32,Sports
C0105,atrisk,INV00797,2024-01-31,176.64,Apparel
C0106,atrisk,INV00798,2024-07-21,98.72,Home
C0106,atrisk,INV00799,2024-07-01,109.61,Home
C0106,atrisk,INV00800,2024-06-27,127.58,Home
C0106,atrisk,INV00801,2024-06-15,74.06,Home
C0106,atrisk,INV00802,2024-04-24,143.88,Electronics
C0106,atrisk,INV00803,2024-06-11,127.56,Apparel
C0107,loyal,INV00804,2024-12-04,190.33,Sports
C0107,loyal,INV00805,2024-11-01,227.71,Electronics
C0107,loyal,INV00806,2024-10-03,118.4,Electronics
C0107,loyal,INV00807,2024-09-17,278.79,Electronics
C0107,loyal,INV00808,2024-07-25,293.42,Beauty
C0107,loyal,INV00809,2024-09-30,169.56,Beauty
C0107,loyal,INV00810,2024-09-29,190.1,Electronics
C0107,loyal,INV00811,2024-03-20,129.49,Sports
C0107,loyal,INV00812,2024-10-09,235.94,Beauty
C0107,loyal,INV00813,2024-04-05,237.84,Electronics
C0108,atrisk,INV00814,2024-05-25,203.6,Beauty
C0108,atrisk,INV00815,2024-05-14,133.11,Sports
C0108,atrisk,INV00816,2024-04-29,113.35,Electronics
C0108,atrisk,INV00817,2024-04-16,156.53,Electronics
C0108,atrisk,INV00818,2024-02-07,137.29,Apparel
C0109,loyal,INV00819,2024-12-04,161.87,Beauty
C0109,loyal,INV00820,2024-11-04,128.87,Electronics
C0109,loyal,INV00821,2024-11-12,158.55,Home
C0109,loyal,INV00822,2024-11-04,176.86,Home
C0109,loyal,INV00823,2024-10-17,123.94,Beauty
C0109,loyal,INV00824,2024-10-15,128.79,Beauty
C0109,loyal,INV00825,2024-07-01,128.46,Home
C0109,loyal,INV00826,2024-07-10,181.9,Apparel
C0109,loyal,INV00827,2024-03-07,185.78,Home
C0109,loyal,INV00828,2024-09-05,259.41,Electronics
C0109,loyal,INV00829,2024-09-15,153.59,Beauty
C0110,potential,INV00830,2024-10-13,82.31,Sports
C0110,potential,INV00831,2024-09-05,97.98,Beauty
C0110,potential,INV00832,2024-08-22,124.65,Electronics
C0110,potential,INV00833,2024-08-26,136.91,Home
C0110,potential,INV00834,2024-05-14,36.44,Electronics
C0110,potential,INV00835,2024-05-26,144.81,Beauty
C0111,lost,INV00836,2023-12-03,72.53,Home
C0111,lost,INV00837,2023-11-24,41.59,Home
C0112,lost,INV00838,2023-02-10,77.22,Home
C0112,lost,INV00839,2023-01-29,93.02,Apparel
C0112,lost,INV00840,2023-01-15,86.61,Home
C0113,atrisk,INV00841,2024-05-24,90.31,Electronics
C0113,atrisk,INV00842,2024-05-02,93.73,Home
C0113,atrisk,INV00843,2024-04-28,97.41,Beauty
C0113,atrisk,INV00844,2024-03-07,121.02,Home
C0113,atrisk,INV00845,2024-03-01,86.26,Home
C0114,potential,INV00846,2024-11-21,53.33,Electronics
C0114,potential,INV00847,2024-11-06,38.36,Home
C0114,potential,INV00848,2024-10-10,72.1,Home
C0115,lost,INV00849,2023-06-01,71.89,Beauty
C0115,lost,INV00850,2023-05-06,44.62,Apparel
C0116,atrisk,INV00851,2024-04-19,160.81,Home
C0116,atrisk,INV00852,2024-04-01,117.83,Beauty
C0116,atrisk,INV00853,2024-02-11,78.03,Apparel
C0116,atrisk,INV00854,2024-03-17,206.77,Electronics
C0116,atrisk,INV00855,2024-01-26,140.92,Home
C0117,champion,INV00856,2024-12-28,461.25,Electronics
C0117,champion,INV00857,2024-12-06,314.04,Electronics
C0117,champion,INV00858,2024-12-04,378.4,Sports
C0117,champion,INV00859,2024-11-28,379.85,Apparel
C0117,champion,INV00860,2024-08-06,303.38,Apparel
C0117,champion,INV00861,2024-08-15,131.28,Apparel
C0117,champion,INV00862,2024-06-13,204.55,Apparel
C0117,champion,INV00863,2024-10-19,332.63,Home
C0117,champion,INV00864,2024-07-21,291.62,Beauty
C0117,champion,INV00865,2024-01-21,489.17,Beauty
C0117,champion,INV00866,2024-03-03,213.91,Apparel
C0117,champion,INV00867,2024-03-28,342.53,Beauty
C0117,champion,INV00868,2023-10-23,376.36,Beauty
C0117,champion,INV00869,2023-11-08,568.17,Sports
C0117,champion,INV00870,2024-02-24,558.79,Sports
C0117,champion,INV00871,2023-09-20,449.63,Apparel
C0117,champion,INV00872,2023-07-03,292.06,Home
C0117,champion,INV00873,2023-12-03,219.26,Sports
C0117,champion,INV00874,2023-12-16,346.05,Home
C0117,champion,INV00875,2023-08-03,299.03,Home
C0117,champion,INV00876,2023-10-15,457.58,Electronics
C0118,atrisk,INV00877,2024-06-10,170.98,Beauty
C0118,atrisk,INV00878,2024-06-03,83.99,Electronics
C0118,atrisk,INV00879,2024-05-13,66.71,Electronics
C0118,atrisk,INV00880,2024-04-26,90.44,Home
C0118,atrisk,INV00881,2024-03-18,129.08,Home
C0119,potential,INV00882,2024-09-13,169.16,Apparel
C0119,potential,INV00883,2024-08-29,179.72,Sports
C0119,potential,INV00884,2024-08-12,180.32,Home
C0120,potential,INV00885,2024-10-25,129.8,Apparel
C0120,potential,INV00886,2024-09-27,97.23,Sports
C0120,potential,INV00887,2024-09-17,107.27,Apparel
C0120,potential,INV00888,2024-08-20,78.3,Home
C0120,potential,INV00889,2024-06-15,110.02,Sports
C0121,potential,INV00890,2024-09-18,143.32,Apparel
C0121,potential,INV00891,2024-08-18,113.8,Beauty
C0121,potential,INV00892,2024-07-28,136.47,Home
C0121,potential,INV00893,2024-08-22,122.16,Electronics
C0121,potential,INV00894,2024-05-05,133.11,Apparel
C0121,potential,INV00895,2024-06-10,164.41,Electronics
C0122,potential,INV00896,2024-11-01,103.85,Electronics
C0122,potential,INV00897,2024-10-22,55.11,Home
C0122,potential,INV00898,2024-10-10,63.61,Home
C0122,potential,INV00899,2024-09-02,63.17,Home
C0122,potential,INV00900,2024-06-14,97.05,Home
C0122,potential,INV00901,2024-04-25,57.81,Beauty
C0122,potential,INV00902,2024-09-20,63.04,Electronics
C0123,loyal,INV00903,2024-12-05,165.04,Apparel
C0123,loyal,INV00904,2024-10-29,138.09,Home
C0123,loyal,INV00905,2024-10-26,249.18,Apparel
C0123,loyal,INV00906,2024-10-12,248.04,Home
C0123,loyal,INV00907,2024-07-10,203.21,Electronics
C0123,loyal,INV00908,2024-07-08,200.16,Electronics
C0123,loyal,INV00909,2024-07-14,141.75,Home
C0123,loyal,INV00910,2024-08-29,177.59,Sports
C0123,loyal,INV00911,2024-08-31,129.8,Sports
C0123,loyal,INV00912,2024-06-17,141.3,Electronics
C0123,loyal,INV00913,2024-07-08,135.5,Electronics
C0124,atrisk,INV00914,2024-03-13,119.04,Beauty
C0124,atrisk,INV00915,2024-02-19,120.67,Apparel
C0124,atrisk,INV00916,2023-12-30,77.51,Beauty
C0124,atrisk,INV00917,2024-02-03,97.91,Electronics
C0124,atrisk,INV00918,2023-12-28,137.68,Beauty
C0124,atrisk,INV00919,2023-09-25,158.71,Home
C0124,atrisk,INV00920,2023-10-27,93.57,Sports
C0125,atrisk,INV00921,2024-05-09,64.42,Sports
C0125,atrisk,INV00922,2024-04-03,65.85,Apparel
C0125,atrisk,INV00923,2024-02-23,95.8,Electronics
C0125,atrisk,INV00924,2024-01-19,65.36,Beauty
C0126,loyal,INV00925,2024-12-14,186.05,Electronics
C0126,loyal,INV00926,2024-11-09,80.48,Apparel
C0126,loyal,INV00927,2024-10-19,240.76,Electronics
C0126,loyal,INV00928,2024-09-15,137.36,Home
