order_id,date,supplier,category,warehouse,order_qty,unit_cost,order_value,lead_time_days,expected_lead_days,on_time_delivery,defect_qty,defect_rate
ORD1028,2025-09-13,BakeryDirect,Bakery,Dandenong,304,2.8,833.61,1,1,1,3,0.03
ORD1029,2025-11-18,VicGreens,Produce,Tullamarine,263,3.5,874.65,2,2,1,7,0.07
ORD1030,2025-07-18,Pacific Produce,Produce,Laverton,168,3.5,583.81,2,2,1,14,0.14
ORD1031,2025-09-24,SnackHouse,Snacks,Dandenong,111,2.1,230.05,6,5,1,3,0.03
ORD1032,2025-06-05,VicGreens,Produce,Laverton,455,3.5,1626.56,1,2,1,10,0.1
ORD1033,2025-06-05,VicGreens,Produce,Dandenong,61,3.5,208.17,1,2,1,6,0.06
ORD1034,2025-08-06,SeaFresh,Frozen,Tullamarine,261,6.5,1738.12,4,3,1,5,0.05
ORD1035,2025-09-29,VicGreens,Produce,Laverton,292,3.5,1016.96,1,2,0,9,0.09
ORD1036,2025-10-30,VicGreens,Produce,Laverton,147,3.5,491.97,2,2,1,9,0.09
ORD1037,2025-07-19,Pacific Produce,Produce,Tullamarine,329,3.5,1140.85,2,2,1,12,0.12
ORD1038,2025-08-18,Pacific Produce,Produce,Dandenong,316,3.5,1096.8,4,2,0,6,0.06
ORD1039,2025-08-25,VicGreens,Produce,Tullamarine,313,3.5,1089.24,2,2,1,7,0.07
ORD1040,2025-10-25,Pacific Produce,Produce,Dandenong,319,3.5,1145.66,2,2,1,13,0.13
ORD1041,2025-10-19,SnackHouse,Snacks,Dandenong,131,2.1,272.75,6,5,1,1,0.01
ORD1042,2025-06-07,FreshFarm Co,Produce,Laverton,441,3.5,1598.61,2,2,1,7,0.07
ORD1043,2025-07-23,Pacific Produce,Produce,Dandenong,50,3.5,169.61,3,2,1,18,0.18
ORD1044,2025-08-17,Pacific Produce,Produce,Tullamarine,442,3.5,1585.04,3,2,1,12,0.12
ORD1045,2025-07-14,VicGreens,Produce,Tullamarine,334,3.5,1134.57,2,2,1,8,0.08
ORD1046,2025-09-02,DrinksCo,Beverages,Dandenong,158,1.9,301.74,5,4,0,1,0.01
ORD1047,2025-09-01,SnackHouse,Snacks,Tullamarine,125,2.1,261.82,4,5,1,0,0.0
ORD1048,2025-07-25,FreshFarm Co,Produce,Laverton,244,3.5,872.95,2,2,1,8,0.08
ORD1049,2025-09-09,DrinksCo,Beverages,Tullamarine,315,1.9,622.08,3,4,1,1,0.01
ORD1050,2025-09-14,Aussie Meats,Meat,Dandenong,62,12.0,710.99,1,2,1,7,0.07
ORD1051,2025-11-15,Aussie Meats,Meat,Tullamarine,154,12.0,1827.66,1,2,1,7,0.07
ORD1052,2025-08-18,Aussie Meats,Meat,Laverton,88,12.0,1075.91,3,2,1,9,0.09
ORD1053,2025-09-05,Aussie Meats,Meat,Laverton,96,12.0,1188.62,2,2,1,8,0.08
ORD1054,2025-11-13,ColdChain Dairy,Dairy,Tullamarine,498,4.2,2097.21,1,1,1,6,0.06
ORD1055,2025-10-20,ColdChain Dairy,Dairy,Dandenong,254,4.2,1023.47,1,1,1,4,0.04
ORD1056,2025-06-26,FreshFarm Co,Produce,Laverton,379,3.5,1319.31,1,2,1,6,0.06
ORD1057,2025-06-15,Aussie Meats,Meat,Tullamarine,65,12.0,778.51,1,2,1,3,0.03
ORD1058,2025-10-23,Pacific Produce,Produce,Dandenong,217,3.5,797.33,1,2,1,13,0.13
ORD1059,2025-07-18,DrinksCo,Beverages,Tullamarine,222,1.9,432.73,4,4,1,2,0.02
ORD1060,2025-08-26,DrinksCo,Beverages,Tullamarine,110,1.9,219.35,5,4,1,4,0.04
ORD1061,2025-11-04,VicGreens,Produce,Tullamarine,377,3.5,1317.76,1,2,1,4,0.04
ORD1062,2025-08-09,VicGreens,Produce,Laverton,261,3.5,892.62,2,2,1,9,0.09
ORD1063,2025-06-09,Pacific Produce,Produce,Dandenong,154,3.5,544.66,3,2,1,8,0.08
ORD1064,2025-06-20,Pacific Produce,Produce,Laverton,198,3.5,690.27,2,2,1,13,0.13
ORD1065,2025-11-13,BakeryDirect,Bakery,Dandenong,122,2.8,340.47,1,1,1,2,0.02
ORD1066,2025-07-22,VicGreens,Produce,Laverton,93,3.5,340.37,1,2,1,10,0.1
ORD1067,2025-07-27,Aussie Meats,Meat,Laverton,396,12.0,4829.91,3,2,1,3,0.03
ORD1068,2025-06-06,VicGreens,Produce,Tullamarine,476,3.5,1732.54,1,2,1,3,0.03
ORD1069,2025-07-26,GrocerPlus,Snacks,Laverton,171,2.1,349.43,7,5,0,2,0.02
ORD1070,2025-10-18,GrocerPlus,Snacks,Tullamarine,175,2.1,353.06,6,5,1,2,0.02
ORD1071,2025-11-06,BakeryDirect,Bakery,Laverton,312,2.8,908.87,1,1,0,2,0.02
ORD1072,2025-07-06,BakeryDirect,Bakery,Laverton,360,2.8,999.6,1,1,1,2,0.02
ORD1073,2025-07-06,VicGreens,Produce,Dandenong,277,3.5,1016.21,1,2,1,6,0.06
ORD1074,2025-08-08,DrinksCo,Beverages,Tullamarine,458,1.9,906.36,3,4,1,5,0.05
ORD1075,2025-10-02,SeaFresh,Frozen,Tullamarine,430,6.5,2806.22,3,3,1,8,0.08
ORD1076,2025-11-26,Pacific Produce,Produce,Tullamarine,129,3.5,471.09,3,2,1,3,0.03
ORD1077,2025-11-05,Pacific Produce,Produce,Dandenong,125,3.5,416.78,4,2,0,10,0.1
ORD1078,2025-08-07,FreshFarm Co,Produce,Laverton,283,3.5,957.02,2,2,1,8,0.08
ORD1079,2025-09-09,Pacific Produce,Produce,Laverton,285,3.5,1034.0,3,2,1,13,0.13
ORD1080,2025-07-16,ColdChain Dairy,Dairy,Tullamarine,210,4.2,884.83,1,1,1,2,0.02
ORD1081,2025-10-02,SnackHouse,Snacks,Tullamarine,450,2.1,942.82,3,5,1,0,0.0
ORD1082,2025-09-18,SeaFresh,Frozen,Laverton,481,6.5,3132.64,4,3,1,8,0.08
ORD1083,2025-11-07,SnackHouse,Snacks,Tullamarine,61,2.1,130.65,5,5,1,3,0.03
ORD1084,2025-10-30,VicGreens,Produce,Dandenong,200,3.5,686.92,1,2,1,6,0.06
ORD1085,2025-07-24,SnackHouse,Snacks,Dandenong,81,2.1,166.49,6,5,1,3,0.03
ORD1086,2025-10-23,FreshFarm Co,Produce,Tullamarine,132,3.5,468.78,2,2,1,14,0.14
ORD1087,2025-08-21,ColdChain Dairy,Dairy,Tullamarine,469,4.2,1909.0,1,1,1,6,0.06
ORD1088,2025-07-30,SnackHouse,Snacks,Dandenong,253,2.1,524.69,6,5,0,3,0.03
ORD1089,2025-08-18,VicGreens,Produce,Dandenong,402,3.5,1441.29,2,2,1,6,0.06
ORD1090,2025-06-12,Pacific Produce,Produce,Laverton,408,3.5,1392.26,2,2,1,11,0.11
ORD1091,2025-09-29,BakeryDirect,Bakery,Dandenong,128,2.8,341.03,1,1,1,3,0.03
ORD1092,2025-07-21,FreshFarm Co,Produce,Dandenong,476,3.5,1592.52,3,2,1,7,0.07
ORD1093,2025-08-31,FreshFarm Co,Produce,Tullamarine,278,3.5,941.56,2,2,1,7,0.07
ORD1094,2025-07-30,Aussie Meats,Meat,Tullamarine,391,12.0,4889.53,3,2,1,7,0.07
ORD1095,2025-09-16,DrinksCo,Beverages,Dandenong,59,1.9,116.71,5,4,1,3,0.03
ORD1096,2025-11-15,VicGreens,Produce,Laverton,334,3.5,1130.46,2,2,1,4,0.04
ORD1097,2025-11-26,SnackHouse,Snacks,Laverton,254,2.1,511.95,7,5,0,0,0.0
ORD1098,2025-06-05,ColdChain Dairy,Dairy,Dandenong,120,4.2,496.69,1,1,1,4,0.04
ORD1099,2025-08-26,Pacific Produce,Produce,Tullamarine,322,3.5,1175.06,1,2,0,9,0.09
ORD1100,2025-06-10,DrinksCo,Beverages,Tullamarine,152,1.9,292.38,4,4,1,0,0.0
ORD1101,2025-10-10,Pacific Produce,Produce,Tullamarine,414,3.5,1387.19,4,2,0,10,0.1
ORD1102,2025-08-22,SnackHouse,Snacks,Laverton,258,2.1,539.68,6,5,1,3,0.03
ORD1103,2025-06-23,Pacific Produce,Produce,Tullamarine,326,3.5,1096.47,1,2,1,9,0.09
ORD1104,2025-11-19,VicGreens,Produce,Laverton,380,3.5,1264.97,1,2,0,9,0.09
ORD1105,2025-11-21,SeaFresh,Frozen,Tullamarine,341,6.5,2270.43,4,3,1,8,0.08
ORD1106,2025-10-19,Aussie Meats,Meat,Tullamarine,204,12.0,2545.17,3,2,0,4,0.04
ORD1107,2025-09-04,Aussie Meats,Meat,Laverton,268,12.0,3337.1,3,2,1,2,0.02
ORD1108,2025-09-15,Aussie Meats,Meat,Tullamarine,101,12.0,1240.68,1,2,1,7,0.07
ORD1109,2025-07-01,SeaFresh,Frozen,Tullamarine,472,6.5,3057.51,5,3,0,7,0.07
ORD1110,2025-08-25,Pacific Produce,Produce,Tullamarine,184,3.5,628.11,2,2,1,9,0.09
ORD1111,2025-11-28,ColdChain Dairy,Dairy,Dandenong,295,4.2,1291.21,1,1,1,6,0.06
ORD1112,2025-08-06,ColdChain Dairy,Dairy,Tullamarine,109,4.2,467.33,1,1,1,2,0.02
ORD1113,2025-07-24,FreshFarm Co,Produce,Tullamarine,233,3.5,838.21,2,2,0,9,0.09
ORD1114,2025-11-11,FreshFarm Co,Produce,Dandenong,122,3.5,428.46,2,2,1,5,0.05
ORD1115,2025-06-23,Pacific Produce,Produce,Tullamarine,291,3.5,983.26,3,2,1,13,0.13
ORD1116,2025-10-17,DrinksCo,Beverages,Tullamarine,227,1.9,426.24,4,4,1,1,0.01
ORD1117,2025-10-06,Aussie Meats,Meat,Dandenong,453,12.0,5355.37,3,2,1,7,0.07
ORD1118,2025-11-02,VicGreens,Produce,Tullamarine,386,3.5,1368.9,1,2,0,8,0.08
ORD1119,2025-06-06,Pacific Produce,Produce,Tullamarine,494,3.5,1799.11,3,2,1,8,0.08
ORD1120,2025-11-23,DrinksCo,Beverages,Laverton,394,1.9,712.89,7,4,0,1,0.01
ORD1121,2025-06-21,BakeryDirect,Bakery,Tullamarine,89,2.8,261.42,1,1,1,1,0.01
ORD1122,2025-11-11,BakeryDirect,Bakery,Tullamarine,185,2.8,540.17,1,1,0,5,0.05
ORD1123,2025-06-16,BakeryDirect,Bakery,Dandenong,183,2.8,509.3,1,1,1,3,0.03
ORD1124,2025-10-04,Pacific Produce,Produce,Dandenong,466,3.5,1685.75,3,2,1,11,0.11
ORD1125,2025-08-02,VicGreens,Produce,Tullamarine,104,3.5,363.24,1,2,1,3,0.03
ORD1126,2025-06-13,SnackHouse,Snacks,Tullamarine,369,2.1,764.34,5,5,1,3,0.03
ORD1127,2025-10-05,DrinksCo,Beverages,Tullamarine,87,1.9,167.25,6,4,0,1,0.01
ORD1128,2025-09-14,SnackHouse,Snacks,Dandenong,151,2.1,313.53,6,5,1,1,0.01
ORD1129,2025-07-26,FreshFarm Co,Produce,Tullamarine,460,3.5,1568.33,1,2,1,7,0.07
ORD1130,2025-11-11,Aussie Meats,Meat,Tullamarine,300,12.0,3615.61,1,2,1,6,0.06
ORD1131,2025-11-19,BakeryDirect,Bakery,Tullamarine,430,2.8,1209.64,1,1,0,3,0.03
ORD1132,2025-10-02,SnackHouse,Snacks,Dandenong,235,2.1,501.54,6,5,1,4,0.04
ORD1133,2025-08-27,VicGreens,Produce,Tullamarine,399,3.5,1422.88,2,2,1,6,0.06
ORD1134,2025-09-14,FreshFarm Co,Produce,Tullamarine,218,3.5,766.77,2,2,0,13,0.13
ORD1135,2025-10-20,Aussie Meats,Meat,Dandenong,246,12.0,3086.92,3,2,1,7,0.07
ORD1136,2025-09-17,SeaFresh,Frozen,Laverton,161,6.5,1068.3,4,3,1,10,0.1
ORD1137,2025-06-15,FreshFarm Co,Produce,Laverton,234,3.5,798.98,1,2,1,13,0.13
ORD1138,2025-09-22,ColdChain Dairy,Dairy,Dandenong,246,4.2,1027.05,1,1,1,5,0.05
ORD1139,2025-10-06,GrocerPlus,Snacks,Laverton,177,2.1,367.7,6,5,1,0,0.0
ORD1140,2025-11-13,Pacific Produce,Produce,Laverton,248,3.5,837.49,3,2,1,13,0.13
ORD1141,2025-10-22,VicGreens,Produce,Dandenong,137,3.5,458.89,1,2,1,9,0.09
ORD1142,2025-07-24,ColdChain Dairy,Dairy,Dandenong,246,4.2,1070.17,1,1,1,2,0.02
ORD1143,2025-09-21,SeaFresh,Frozen,Tullamarine,209,6.5,1338.14,4,3,1,6,0.06
ORD1144,2025-09-17,SeaFresh,Frozen,Tullamarine,205,6.5,1375.59,3,3,1,7,0.07
ORD1145,2025-08-17,SnackHouse,Snacks,Tullamarine,384,2.1,791.9,6,5,1,2,0.02
ORD1146,2025-08-08,ColdChain Dairy,Dairy,Tullamarine,356,4.2,1535.74,1,1,1,3,0.03
ORD1147,2025-09-22,Pacific Produce,Produce,Tullamarine,166,3.5,569.81,1,2,1,9,0.09
ORD1148,2025-09-10,DrinksCo,Beverages,Laverton,353,1.9,685.66,6,4,0,0,0.0
ORD1149,2025-11-15,ColdChain Dairy,Dairy,Tullamarine,54,4.2,227.94,1,1,1,5,0.05
ORD1150,2025-07-02,FreshFarm Co,Produce,Dandenong,331,3.5,1131.62,2,2,1,3,0.03
ORD1151,2025-06-01,DrinksCo,Beverages,Dandenong,121,1.9,238.01,6,4,0,1,0.01
ORD1152,2025-09-17,Aussie Meats,Meat,Laverton,293,12.0,3691.54,2,2,1,4,0.04
ORD1153,2025-09-01,FreshFarm Co,Produce,Tullamarine,302,3.5,1066.49,1,2,1,9,0.09
ORD1154,2025-06-21,BakeryDirect,Bakery,Dandenong,342,2.8,910.89,1,1,1,3,0.03
ORD1155,2025-08-05,VicGreens,Produce,Dandenong,418,3.5,1400.93,1,2,1,7,0.07
ORD1156,2025-10-18,FreshFarm Co,Produce,Tullamarine,70,3.5,240.91,1,2,1,8,0.08
ORD1157,2025-08-01,Pacific Produce,Produce,Dandenong,401,3.5,1425.56,2,2,1,13,0.13
ORD1158,2025-10-29,GrocerPlus,Snacks,Laverton,403,2.1,813.61,8,5,0,1,0.01
ORD1159,2025-06-14,ColdChain Dairy,Dairy,Tullamarine,319,4.2,1281.05,2,1,1,3,0.03
ORD1160,2025-09-11,SnackHouse,Snacks,Dandenong,462,2.1,932.81,6,5,1,2,0.02
ORD1161,2025-11-18,Pacific Produce,Produce,Laverton,69,3.5,250.49,2,2,1,12,0.12
ORD1162,2025-09-11,FreshFarm Co,Produce,Dandenong,468,3.5,1687.72,1,2,1,7,0.07
ORD1163,2025-10-19,VicGreens,Produce,Dandenong,275,3.5,960.78,2,2,1,8,0.08
ORD1164,2025-09-28,VicGreens,Produce,Tullamarine,250,3.5,902.97,1,2,0,8,0.08
ORD1165,2025-10-16,ColdChain Dairy,Dairy,Dandenong,84,4.2,368.76,1,1,1,3,0.03
ORD1166,2025-10-08,VicGreens,Produce,Tullamarine,457,3.5,1542.95,3,2,1,5,0.05
ORD1167,2025-11-29,ColdChain Dairy,Dairy,Tullamarine,170,4.2,749.61,1,1,1,1,0.01
ORD1168,2025-08-30,SeaFresh,Frozen,Tullamarine,199,6.5,1340.45,4,3,1,8,0.08
ORD1169,2025-09-17,Pacific Produce,Produce,Laverton,235,3.5,803.07,4,2,0,9,0.09
ORD1170,2025-11-03,VicGreens,Produce,Dandenong,301,3.5,1017.83,1,2,1,6,0.06
ORD1171,2025-08-26,Pacific Produce,Produce,Tullamarine,136,3.5,491.89,1,2,1,7,0.07
ORD1172,2025-07-27,FreshFarm Co,Produce,Tullamarine,295,3.5,1074.08,1,2,1,7,0.07
ORD1173,2025-06-27,Aussie Meats,Meat,Tullamarine,465,12.0,5571.91,1,2,1,7,0.07
ORD1174,2025-08-21,Aussie Meats,Meat,Tullamarine,384,12.0,4391.08,2,2,1,6,0.06
ORD1175,2025-11-05,SeaFresh,Frozen,Laverton,365,6.5,2439.22,4,3,1,1,0.01
ORD1176,2025-09-14,BakeryDirect,Bakery,Dandenong,370,2.8,1014.6,1,1,1,4,0.04
ORD1177,2025-06-02,SeaFresh,Frozen,Dandenong,263,6.5,1789.89,4,3,1,4,0.04
ORD1178,2025-06-22,BakeryDirect,Bakery,Dandenong,244,2.8,690.06,1,1,1,5,0.05
ORD1179,2025-07-29,VicGreens,Produce,Dandenong,134,3.5,457.3,1,2,1,7,0.07
ORD1180,2025-11-03,Aussie Meats,Meat,Dandenong,72,12.0,865.3,2,2,1,2,0.02
ORD1181,2025-07-12,GrocerPlus,Snacks,Tullamarine,181,2.1,366.52,8,5,0,2,0.02
ORD1182,2025-09-07,FreshFarm Co,Produce,Laverton,337,3.5,1152.54,1,2,1,4,0.04
ORD1183,2025-07-22,DrinksCo,Beverages,Tullamarine,127,1.9,230.12,4,4,1,3,0.03
ORD1184,2025-10-13,SeaFresh,Frozen,Tullamarine,193,6.5,1302.92,3,3,1,5,0.05
ORD1185,2025-06-09,DrinksCo,Beverages,Tullamarine,255,1.9,502.3,4,4,1,1,0.01
ORD1186,2025-09-24,BakeryDirect,Bakery,Dandenong,161,2.8,451.75,1,1,1,0,0.0
ORD1187,2025-08-04,ColdChain Dairy,Dairy,Tullamarine,250,4.2,1060.46,1,1,0,2,0.02
ORD1188,2025-09-09,SeaFresh,Frozen,Laverton,407,6.5,2681.85,5,3,0,15,0.15
ORD1189,2025-07-09,Aussie Meats,Meat,Dandenong,422,12.0,4918.64,2,2,1,1,0.01
ORD1190,2025-06-15,Aussie Meats,Meat,Tullamarine,128,12.0,1556.58,1,2,0,7,0.07
ORD1191,2025-09-15,VicGreens,Produce,Tullamarine,116,3.5,392.44,1,2,1,7,0.07
ORD1192,2025-10-26,Aussie Meats,Meat,Tullamarine,133,12.0,1630.59,1,2,1,8,0.08
ORD1193,2025-09-23,SnackHouse,Snacks,Laverton,104,2.1,224.49,6,5,1,1,0.01
ORD1194,2025-11-07,FreshFarm Co,Produce,Dandenong,67,3.5,238.34,1,2,0,10,0.1
ORD1195,2025-07-01,SeaFresh,Frozen,Laverton,256,6.5,1635.73,4,3,0,7,0.07
ORD1196,2025-06-23,VicGreens,Produce,Tullamarine,351,3.5,1269.74,1,2,0,7,0.07
ORD1197,2025-11-14,Pacific Produce,Produce,Dandenong,231,3.5,810.56,3,2,1,8,0.08
ORD1198,2025-06-18,VicGreens,Produce,Tullamarine,439,3.5,1474.21,4,2,0,11,0.11
ORD1199,2025-06-20,ColdChain Dairy,Dairy,Dandenong,159,4.2,693.07,1,1,1,2,0.02
