date,city,month,day_of_year,temp_max,temp_min,temp_range,rainfall_mm,uv_index
2024-01-12,Melbourne,1,12,25.7,17.7,8.0,0.5,6.4
2024-01-13,Melbourne,1,13,23.4,11.6,11.8,0.0,6.7
2024-01-14,Melbourne,1,14,20.6,8.9,11.7,0.2,6.0
2024-01-15,Melbourne,1,15,26.7,15.3,11.4,0.0,5.6
2024-01-16,Melbourne,1,16,22.9,13.4,9.5,0.3,6.0
2024-01-17,Melbourne,1,17,30.4,20.0,10.4,0.0,6.0
2024-01-18,Melbourne,1,18,26.6,19.2,7.4,1.1,6.4
2024-01-19,Melbourne,1,19,24.9,16.6,8.3,0.0,6.2
2024-01-20,Melbourne,1,20,33.0,21.4,11.6,1.7,5.1
2024-01-21,Melbourne,1,21,30.7,20.1,10.6,0.0,6.2
2024-01-22,Melbourne,1,22,28.0,21.4,6.6,5.1,5.8
2024-01-23,Melbourne,1,23,26.5,15.7,10.8,0.0,4.9
2024-01-24,Melbourne,1,24,24.3,15.4,8.9,0.0,6.1
2024-01-25,Melbourne,1,25,29.1,18.5,10.6,0.0,5.2
2024-01-26,Melbourne,1,26,24.6,13.4,11.2,0.0,6.4
2024-01-27,Melbourne,1,27,26.9,18.3,8.6,0.0,6.6
2024-01-28,Melbourne,1,28,24.0,16.2,7.8,0.0,6.2
2024-01-29,Melbourne,1,29,22.5,10.5,12.0,0.0,5.3
2024-01-30,Melbourne,1,30,27.8,17.6,10.2,0.0,6.0
2024-01-31,Melbourne,1,31,22.0,11.8,10.2,0.0,6.5
2024-02-01,Melbourne,2,32,28.4,22.1,6.3,0.0,6.3
2024-02-02,Melbourne,2,33,27.0,18.4,8.6,0.2,5.4
2024-02-03,Melbourne,2,34,25.1,15.9,9.2,0.0,6.4
2024-02-04,Melbourne,2,35,29.7,20.3,9.4,0.1,6.0
2024-02-05,Melbourne,2,36,26.0,16.5,9.5,0.0,6.5
2024-02-06,Melbourne,2,37,22.0,13.4,8.6,6.7,5.6
2024-02-07,Melbourne,2,38,26.2,16.1,10.1,0.8,5.0
2024-02-08,Melbourne,2,39,19.4,9.0,10.4,0.0,6.7
2024-02-09,Melbourne,2,40,21.0,9.9,11.1,0.5,5.2
2024-02-10,Melbourne,2,41,29.1,22.7,6.4,4.0,5.7
2024-02-11,Melbourne,2,42,24.9,17.2,7.7,0.2,6.4
2024-02-12,Melbourne,2,43,24.1,15.5,8.6,0.0,5.1
2024-02-13,Melbourne,2,44,26.5,17.0,9.5,0.0,6.5
2024-02-14,Melbourne,2,45,24.8,15.3,9.5,0.0,6.7
2024-02-15,Melbourne,2,46,27.0,15.8,11.2,0.7,5.8
2024-02-16,Melbourne,2,47,23.8,13.3,10.5,0.0,5.8
2024-02-17,Melbourne,2,48,24.2,12.4,11.8,2.4,4.8
2024-02-18,Melbourne,2,49,19.7,10.4,9.3,0.0,5.5
2024-02-19,Melbourne,2,50,23.4,14.4,9.0,0.0,6.7
2024-02-20,Melbourne,2,51,23.4,15.5,7.9,0.0,5.1
2024-02-21,Melbourne,2,52,22.3,11.7,10.6,0.0,6.2
2024-02-22,Melbourne,2,53,24.0,14.6,9.4,0.0,6.2
2024-02-23,Melbourne,2,54,26.5,15.8,10.7,0.0,5.9
2024-02-24,Melbourne,2,55,24.1,13.3,10.8,0.0,6.5
2024-02-25,Melbourne,2,56,26.0,15.9,10.1,10.3,5.0
2024-02-26,Melbourne,2,57,26.1,18.7,7.4,0.0,5.3
2024-02-27,Melbourne,2,58,24.9,14.9,10.0,0.0,5.0
2024-02-28,Melbourne,2,59,25.9,15.8,10.1,0.0,6.6
2024-02-29,Melbourne,2,60,25.9,16.4,9.5,0.0,5.9
2024-03-01,Melbourne,3,61,21.1,9.5,11.6,0.0,5.6
2024-03-02,Melbourne,3,62,19.7,8.3,11.4,7.3,4.8
2024-03-03,Melbourne,3,63,21.8,9.8,12.0,0.5,4.9
2024-03-04,Melbourne,3,64,22.2,12.7,9.5,0.0,6.5
2024-03-05,Melbourne,3,65,26.5,16.8,9.7,0.0,5.5
2024-03-06,Melbourne,3,66,22.2,10.5,11.7,1.6,5.3
2024-03-07,Melbourne,3,67,23.6,15.8,7.8,0.0,4.9
2024-03-08,Melbourne,3,68,19.9,9.2,10.7,0.0,5.9
2024-03-09,Melbourne,3,69,21.0,11.1,9.9,0.0,5.1
2024-03-10,Melbourne,3,70,22.1,13.6,8.5,0.0,6.8
2024-03-11,Melbourne,3,71,25.7,17.7,8.0,0.0,6.4
2024-03-12,Melbourne,3,72,24.9,13.3,11.6,0.0,5.7
2024-03-13,Melbourne,3,73,18.5,9.6,8.9,0.0,5.0
2024-03-14,Melbourne,3,74,23.7,11.7,12.0,0.0,5.7
2024-03-15,Melbourne,3,75,20.2,9.4,10.8,1.4,6.1
2024-03-16,Melbourne,3,76,21.6,13.6,8.0,0.0,6.7
2024-03-17,Melbourne,3,77,20.9,14.9,6.0,0.0,6.0
2024-03-18,Melbourne,3,78,22.8,12.0,10.8,0.0,5.0
2024-03-19,Melbourne,3,79,25.1,15.1,10.0,0.0,6.7
2024-03-20,Melbourne,3,80,21.5,13.5,8.0,0.7,5.9
2024-03-21,Melbourne,3,81,22.4,15.5,6.9,1.4,6.8
2024-03-22,Melbourne,3,82,21.5,14.1,7.4,0.0,6.6
2024-03-23,Melbourne,3,83,26.6,17.1,9.5,0.0,5.3
2024-03-24,Melbourne,3,84,22.4,13.7,8.7,0.0,6.6
2024-03-25,Melbourne,3,85,24.0,16.7,7.3,0.0,6.4
2024-03-26,Melbourne,3,86,22.2,10.7,11.5,0.0,5.3
2024-03-27,Melbourne,3,87,20.0,8.0,12.0,0.0,5.7
2024-03-28,Melbourne,3,88,27.0,16.0,11.0,1.6,5.3
2024-03-29,Melbourne,3,89,16.3,5.2,11.1,0.0,6.4
2024-03-30,Melbourne,3,90,28.1,20.8,7.3,0.4,5.7
2024-03-31,Melbourne,3,91,19.6,11.9,7.7,0.0,6.3
2024-04-01,Melbourne,4,92,19.5,9.8,9.7,0.8,6.7
2024-04-02,Melbourne,4,93,20.4,10.9,9.5,0.0,5.0
2024-04-03,Melbourne,4,94,20.7,14.3,6.4,0.0,6.8
2024-04-04,Melbourne,4,95,19.4,13.0,6.4,0.0,5.8
2024-04-05,Melbourne,4,96,21.1,11.7,9.4,0.0,6.2
2024-04-06,Melbourne,4,97,19.2,10.1,9.1,0.0,4.8
2024-04-07,Melbourne,4,98,18.0,7.8,10.2,0.0,6.7
2024-04-08,Melbourne,4,99,21.6,14.8,6.8,0.0,5.3
2024-04-09,Melbourne,4,100,19.5,9.8,9.7,0.0,6.5
2024-04-10,Melbourne,4,101,20.2,13.5,6.7,0.1,6.2
2024-04-11,Melbourne,4,102,22.3,11.6,10.7,1.7,4.9
2024-04-12,Melbourne,4,103,21.6,14.5,7.1,4.6,4.8
2024-04-13,Melbourne,4,104,22.2,13.9,8.3,0.0,6.1
2024-04-14,Melbourne,4,105,15.6,5.0,10.6,0.0,5.2
2024-04-15,Melbourne,4,106,19.4,9.5,9.9,0.0,6.2
2024-04-16,Melbourne,4,107,17.2,7.9,9.3,4.2,5.6
2024-04-17,Melbourne,4,108,22.1,12.1,10.0,0.0,6.6
2024-04-18,Melbourne,4,109,22.4,11.3,11.1,0.0,6.3
2024-04-19,Melbourne,4,110,19.2,10.2,9.0,1.0,5.6
2024-04-20,Melbourne,4,111,14.6,3.5,11.1,0.0,6.1
2024-04-21,Melbourne,4,112,22.9,13.7,9.2,0.0,5.3
2024-04-22,Melbourne,4,113,18.0,7.5,10.5,0.0,6.0
2024-04-23,Melbourne,4,114,23.2,13.9,9.3,0.0,6.1
2024-04-24,Melbourne,4,115,19.6,10.6,9.0,0.0,5.4
2024-04-25,Melbourne,4,116,22.0,14.1,7.9,2.1,6.2
2024-04-26,Melbourne,4,117,22.1,16.0,6.1,0.0,6.3
2024-04-27,Melbourne,4,118,18.8,10.2,8.6,0.0,5.7
2024-04-28,Melbourne,4,119,19.8,11.5,8.3,0.0,5.2
2024-04-29,Melbourne,4,120,19.3,12.4,6.9,1.2,5.7
2024-04-30,Melbourne,4,121,18.1,9.0,9.1,0.0,6.0
2024-05-01,Melbourne,5,122,17.1,10.3,6.8,0.0,4.9
2024-05-02,Melbourne,5,123,16.1,9.3,6.8,1.5,5.5
2024-05-03,Melbourne,5,124,18.4,11.5,6.9,0.0,5.2
2024-05-04,Melbourne,5,125,17.4,5.9,11.5,1.0,4.9
2024-05-05,Melbourne,5,126,17.4,10.2,7.2,0.0,6.4
2024-05-06,Melbourne,5,127,18.8,8.8,10.0,0.0,5.9
2024-05-07,Melbourne,5,128,15.4,7.2,8.2,2.6,6.1
2024-05-08,Melbourne,5,129,17.6,6.8,10.8,5.8,5.9
2024-05-09,Melbourne,5,130,17.6,8.9,8.7,0.0,5.6
2024-05-10,Melbourne,5,131,15.8,4.0,11.8,0.0,6.1
2024-05-11,Melbourne,5,132,19.3,10.0,9.3,3.0,6.7
2024-05-12,Melbourne,5,133,14.0,4.7,9.3,0.0,6.5
2024-05-13,Melbourne,5,134,19.2,8.1,11.1,1.3,5.5
2024-05-14,Melbourne,5,135,14.9,7.7,7.2,1.1,6.0
2024-05-15,Melbourne,5,136,19.0,11.4,7.6,0.0,6.0
2024-05-16,Melbourne,5,137,18.3,6.7,11.6,0.0,6.5
2024-05-17,Melbourne,5,138,12.4,5.0,7.4,0.0,6.8
2024-05-18,Melbourne,5,139,20.3,9.7,10.6,1.4,5.3
2024-05-19,Melbourne,5,140,15.8,5.3,10.5,0.0,5.3
2024-05-20,Melbourne,5,141,16.3,8.3,8.0,2.2,5.7
2024-05-21,Melbourne,5,142,16.2,7.5,8.7,0.0,5.2
2024-05-22,Melbourne,5,143,20.6,9.8,10.8,0.0,5.7
2024-05-23,Melbourne,5,144,13.9,4.0,9.9,4.3,4.9
2024-05-24,Melbourne,5,145,18.1,10.1,8.0,0.0,6.4
2024-05-25,Melbourne,5,146,13.1,1.8,11.3,0.0,5.9
2024-05-26,Melbourne,5,147,13.4,4.2,9.2,0.0,5.2
2024-05-27,Melbourne,5,148,13.9,5.9,8.0,0.0,6.3
2024-05-28,Melbourne,5,149,17.7,7.0,10.7,0.7,5.8
2024-05-29,Melbourne,5,150,18.1,11.3,6.8,2.5,6.2
2024-05-30,Melbourne,5,151,22.0,11.3,10.7,0.0,5.6
2024-05-31,Melbourne,5,152,16.0,9.0,7.0,0.0,6.1
2024-06-01,Melbourne,6,153,15.2,4.1,11.1,0.0,5.4
2024-06-02,Melbourne,6,154,14.5,2.5,12.0,0.0,6.5
2024-06-03,Melbourne,6,155,11.0,3.6,7.4,0.0,6.2
2024-06-04,Melbourne,6,156,16.0,6.3,9.7,0.0,5.1
2024-06-05,Melbourne,6,157,13.7,1.9,11.8,0.0,4.9
2024-06-06,Melbourne,6,158,6.6,-5.0,11.6,0.6,6.1
2024-06-07,Melbourne,6,159,14.7,5.8,8.9,0.0,6.1
2024-06-08,Melbourne,6,160,17.2,11.2,6.0,0.0,5.6
2024-06-09,Melbourne,6,161,18.3,8.3,10.0,0.0,6.4
2024-06-10,Melbourne,6,162,16.1,7.9,8.2,0.0,4.9
2024-06-11,Melbourne,6,163,15.9,5.3,10.6,0.0,5.6
2024-06-12,Melbourne,6,164,11.4,0.5,10.9,0.0,5.4
2024-06-13,Melbourne,6,165,17.2,10.6,6.6,1.2,5.1
2024-06-14,Melbourne,6,166,10.0,-0.9,10.9,0.0,5.5
2024-06-15,Melbourne,6,167,13.6,6.8,6.8,0.0,6.8
2024-06-16,Melbourne,6,168,13.3,3.8,9.5,0.0,6.5
2024-06-17,Melbourne,6,169,13.9,7.4,6.5,0.0,6.0
2024-06-18,Melbourne,6,170,17.2,9.4,7.8,0.0,4.9
2024-06-19,Melbourne,6,171,17.3,8.5,8.8,0.0,6.1
2024-06-20,Melbourne,6,172,15.9,8.2,7.7,5.4,6.4
2024-06-21,Melbourne,6,173,19.7,10.2,9.5,0.0,5.6
2024-06-22,Melbourne,6,174,15.6,8.5,7.1,0.7,6.3
2024-06-23,Melbourne,6,175,13.2,5.8,7.4,0.0,6.2
2024-06-24,Melbourne,6,176,16.3,8.5,7.8,0.0,6.4
2024-06-25,Melbourne,6,177,16.3,4.8,11.5,0.0,6.3
2024-06-26,Melbourne,6,178,13.9,4.1,9.8,0.0,5.4
2024-06-27,Melbourne,6,179,12.0,4.1,7.9,0.1,6.0
2024-06-28,Melbourne,6,180,15.2,4.0,11.2,0.0,5.7
2024-06-29,Melbourne,6,181,12.4,6.2,6.2,3.5,6.6
2024-06-30,Melbourne,6,182,13.2,1.5,11.7,2.6,5.5
2024-07-01,Melbourne,7,183,18.0,7.5,10.5,0.0,6.2
2024-07-02,Melbourne,7,184,16.3,6.3,10.0,0.0,5.6
2024-07-03,Melbourne,7,185,12.8,5.9,6.9,0.0,5.2
2024-07-04,Melbourne,7,186,17.5,9.8,7.7,0.4,5.0
2024-07-05,Melbourne,7,187,16.4,8.3,8.1,0.0,6.7
2024-07-06,Melbourne,7,188,12.2,1.3,10.9,1.8,5.9
2024-07-07,Melbourne,7,189,17.3,11.1,6.2,0.0,6.4
2024-07-08,Melbourne,7,190,11.9,5.7,6.2,0.0,6.0
2024-07-09,Melbourne,7,191,10.8,1.7,9.1,1.7,5.2
2024-07-10,Melbourne,7,192,16.6,6.2,10.4,0.7,6.3
2024-07-11,Melbourne,7,193,11.9,5.0,6.9,0.0,5.4
2024-07-12,Melbourne,7,194,18.4,6.9,11.5,0.0,5.8
2024-07-13,Melbourne,7,195,12.2,4.7,7.5,0.6,6.7
2024-07-14,Melbourne,7,196,16.9,7.1,9.8,0.0,5.2
2024-07-15,Melbourne,7,197,13.7,5.5,8.2,1.9,6.2
2024-07-16,Melbourne,7,198,13.4,3.7,9.7,1.2,5.4
2024-07-17,Melbourne,7,199,12.7,2.4,10.3,0.0,5.9
2024-07-18,Melbourne,7,200,17.4,8.1,9.3,0.0,5.0
2024-07-19,Melbourne,7,201,15.1,8.6,6.5,0.0,5.4
2024-07-20,Melbourne,7,202,12.8,6.8,6.0,0.9,6.0
2024-07-21,Melbourne,7,203,13.4,4.9,8.5,1.0,5.9
2024-07-22,Melbourne,7,204,17.2,7.7,9.5,0.0,6.4
2024-07-23,Melbourne,7,205,13.0,3.1,9.9,0.0,6.7
2024-07-24,Melbourne,7,206,17.5,10.6,6.9,0.0,5.0
2024-07-25,Melbourne,7,207,13.3,2.5,10.8,0.4,5.3
2024-07-26,Melbourne,7,208,16.8,7.7,9.1,0.0,5.6
2024-07-27,Melbourne,7,209,15.3,8.0,7.3,0.0,6.3
2024-07-28,Melbourne,7,210,11.3,4.8,6.5,0.1,6.4
2024-07-29,Melbourne,7,211,15.8,9.6,6.2,1.0,5.7
2024-07-30,Melbourne,7,212,13.9,3.5,10.4,3.2,6.0
2024-07-31,Melbourne,7,213,17.7,6.5,11.2,0.0,5.1
2024-08-01,Melbourne,8,214,15.7,4.2,11.5,0.0,6.0
2024-08-02,Melbourne,8,215,16.5,4.8,11.7,0.1,5.5
2024-08-03,Melbourne,8,216,17.7,6.5,11.2,0.0,6.0
2024-08-04,Melbourne,8,217,17.9,11.5,6.4,0.0,5.8
2024-08-05,Melbourne,8,218,13.2,1.9,11.3,0.0,6.2
2024-08-06,Melbourne,8,219,12.7,4.0,8.7,0.2,6.8
2024-08-07,Melbourne,8,220,11.7,5.3,6.4,0.5,5.5
2024-08-08,Melbourne,8,221,17.3,5.7,11.6,1.5,5.5
2024-08-09,Melbourne,8,222,17.9,11.8,6.1,0.9,5.3
2024-08-10,Melbourne,8,223,12.2,6.0,6.2,0.0,5.1
2024-08-11,Melbourne,8,224,16.0,6.0,10.0,3.3,6.2
2024-08-12,Melbourne,8,225,20.4,10.8,9.6,0.0,4.9
2024-08-13,Melbourne,8,226,17.3,6.9,10.4,0.7,5.1
2024-08-14,Melbourne,8,227,15.8,5.5,10.3,0.0,6.2
2024-08-15,Melbourne,8,228,14.8,6.7,8.1,0.0,6.3
2024-08-16,Melbourne,8,229,12.3,1.9,10.4,2.7,4.9
2024-08-17,Melbourne,8,230,15.4,7.7,7.7,0.0,6.4
2024-08-18,Melbourne,8,231,14.5,8.2,6.3,0.8,5.9
2024-08-19,Melbourne,8,232,10.8,3.0,7.8,0.0,6.6
2024-08-20,Melbourne,8,233,10.9,2.8,8.1,0.0,5.4
2024-08-21,Melbourne,8,234,8.6,-1.0,9.6,0.0,6.5
2024-08-22,Melbourne,8,235,15.4,7.2,8.2,0.5,5.0
2024-08-23,Melbourne,8,236,16.9,8.2,8.7,0.0,4.9
2024-08-24,Melbourne,8,237,17.6,11.3,6.3,0.2,6.2
2024-08-25,Melbourne,8,238,13.3,4.7,8.6,0.0,6.8
2024-08-26,Melbourne,8,239,16.1,6.9,9.2,0.0,6.0
2024-08-27,Melbourne,8,240,18.7,7.4,11.3,3.1,6.6
2024-08-28,Melbourne,8,241,13.2,4.3,8.9,0.0,6.5
2024-08-29,Melbourne,8,242,12.1,2.5,9.6,0.9,5.1
2024-08-30,Melbourne,8,243,11.5,0.4,11.1,0.0,6.1
2024-08-31,Melbourne,8,244,15.8,4.5,11.3,0.0,6.0
2024-09-01,Melbourne,9,245,15.0,4.4,10.6,3.0,5.2
2024-09-02,Melbourne,9,246,12.5,1.0,11.5,0.0,5.7
2024-09-03,Melbourne,9,247,18.1,11.5,6.6,1.9,6.1
2024-09-04,Melbourne,9,248,17.0,5.9,11.1,0.0,6.7
2024-09-05,Melbourne,9,249,13.9,4.4,9.5,0.0,4.9
2024-09-06,Melbourne,9,250,11.2,-0.1,11.3,0.0,4.8
2024-09-07,Melbourne,9,251,21.5,12.0,9.5,0.0,6.7
2024-09-08,Melbourne,9,252,18.4,7.7,10.7,0.1,5.9
2024-09-09,Melbourne,9,253,16.4,6.0,10.4,0.0,5.2
2024-09-10,Melbourne,9,254,16.1,5.7,10.4,0.0,6.0
2024-09-11,Melbourne,9,255,18.8,11.2,7.6,0.0,6.0
2024-09-12,Melbourne,9,256,17.0,9.3,7.7,0.0,5.6
2024-09-13,Melbourne,9,257,14.5,7.9,6.6,3.5,5.9
2024-09-14,Melbourne,9,258,18.3,7.8,10.5,0.0,5.8
2024-09-15,Melbourne,9,259,16.4,10.0,6.4,0.0,5.9
2024-09-16,Melbourne,9,260,13.6,6.4,7.2,0.0,6.0
2024-09-17,Melbourne,9,261,15.2,7.7,7.5,1.1,4.9
2024-09-18,Melbourne,9,262,19.2,13.2,6.0,0.0,5.1
2024-09-19,Melbourne,9,263,16.0,8.5,7.5,0.0,5.2
2024-09-20,Melbourne,9,264,20.5,12.0,8.5,2.4,6.3
2024-09-21,Melbourne,9,265,16.1,7.9,8.2,0.7,4.9
2024-09-22,Melbourne,9,266,14.3,2.7,11.6,0.0,6.6
2024-09-23,Melbourne,9,267,16.1,7.8,8.3,0.0,6.2
2024-09-24,Melbourne,9,268,16.3,9.1,7.2,0.0,5.0
2024-09-25,Melbourne,9,269,14.3,7.5,6.8,0.0,6.2
2024-09-26,Melbourne,9,270,24.4,12.8,11.6,0.0,6.7
2024-09-27,Melbourne,9,271,16.1,4.8,11.3,0.0,6.3
2024-09-28,Melbourne,9,272,13.6,2.8,10.8,1.7,5.7
2024-09-29,Melbourne,9,273,18.1,8.8,9.3,0.0,5.7
2024-09-30,Melbourne,9,274,14.8,6.9,7.9,0.0,5.7
2024-10-01,Melbourne,10,275,19.1,7.8,11.3,0.0,5.8
2024-10-02,Melbourne,10,276,22.1,10.8,11.3,2.2,5.8
2024-10-03,Melbourne,10,277,21.1,14.5,6.6,0.0,6.5
2024-10-04,Melbourne,10,278,18.5,11.2,7.3,0.0,5.7
2024-10-05,Melbourne,10,279,17.5,8.5,9.0,0.0,4.8
2024-10-06,Melbourne,10,280,20.4,10.3,10.1,1.8,6.8
2024-10-07,Melbourne,10,281,22.6,13.1,9.5,0.0,5.3
2024-10-08,Melbourne,10,282,23.3,15.8,7.5,0.0,5.8
2024-10-09,Melbourne,10,283,21.4,12.1,9.3,0.6,5.2
2024-10-10,Melbourne,10,284,18.8,9.4,9.4,2.5,6.7
2024-10-11,Melbourne,10,285,19.4,13.0,6.4,1.0,6.6
2024-10-12,Melbourne,10,286,18.3,9.9,8.4,0.0,5.1
2024-10-13,Melbourne,10,287,22.3,11.4,10.9,11.1,5.9
2024-10-14,Melbourne,10,288,20.4,9.9,10.5,1.1,6.4
2024-10-15,Melbourne,10,289,15.7,8.6,7.1,4.4,6.8
2024-10-16,Melbourne,10,290,21.0,12.8,8.2,5.0,6.5
2024-10-17,Melbourne,10,291,23.4,16.8,6.6,2.8,5.9
2024-10-18,Melbourne,10,292,17.1,5.9,11.2,0.0,6.2
2024-10-19,Melbourne,10,293,17.1,7.1,10.0,0.0,4.9
2024-10-20,Melbourne,10,294,22.5,13.3,9.2,3.0,6.6
2024-10-21,Melbourne,10,295,19.6,11.8,7.8,0.0,5.7
2024-10-22,Melbourne,10,296,20.3,12.6,7.7,4.2,6.0
2024-10-23,Melbourne,10,297,23.5,15.3,8.2,0.0,5.9
2024-10-24,Melbourne,10,298,15.8,6.0,9.8,0.0,4.9
2024-10-25,Melbourne,10,299,20.4,14.1,6.3,0.0,6.5
2024-10-26,Melbourne,10,300,21.7,13.1,8.6,0.0,4.8
2024-10-27,Melbourne,10,301,22.6,15.7,6.9,3.4,5.4
2024-10-28,Melbourne,10,302,17.6,5.7,11.9,0.0,4.8
2024-10-29,Melbourne,10,303,22.6,16.6,6.0,0.0,6.3
2024-10-30,Melbourne,10,304,17.0,10.4,6.6,0.0,5.8
2024-10-31,Melbourne,10,305,23.7,17.0,6.7,2.1,5.0
2024-11-01,Melbourne,11,306,23.1,14.3,8.8,0.0,5.9
2024-11-02,Melbourne,11,307,21.9,15.7,6.2,2.0,6.3
2024-11-03,Melbourne,11,308,25.5,17.7,7.8,1.0,5.5
2024-11-04,Melbourne,11,309,21.6,13.1,8.5,0.0,6.4
2024-11-05,Melbourne,11,310,21.8,12.5,9.3,0.7,6.3
2024-11-06,Melbourne,11,311,20.1,11.0,9.1,0.3,5.5
2024-11-07,Melbourne,11,312,18.0,9.9,8.1,0.0,5.6
2024-11-08,Melbourne,11,313,24.2,16.5,7.7,0.2,5.2
2024-11-09,Melbourne,11,314,21.8,12.8,9.0,0.0,6.5
2024-11-10,Melbourne,11,315,21.0,11.5,9.5,1.0,5.3
2024-11-11,Melbourne,11,316,19.1,10.9,8.2,0.0,6.7
2024-11-12,Melbourne,11,317,22.6,14.2,8.4,0.2,6.4
2024-11-13,Melbourne,11,318,28.1,19.2,8.9,0.0,6.4
2024-11-14,Melbourne,11,319,23.5,16.4,7.1,0.0,5.0
2024-11-15,Melbourne,11,320,26.6,16.9,9.7,0.0,4.9
2024-11-16,Melbourne,11,321,20.2,10.7,9.5,0.0,5.4
2024-11-17,Melbourne,11,322,26.3,19.0,7.3,0.0,5.2
2024-11-18,Melbourne,11,323,19.5,7.8,11.7,0.0,5.6
2024-11-19,Melbourne,11,324,26.6,19.1,7.5,0.6,6.5
2024-11-20,Melbourne,11,325,19.8,9.6,10.2,0.0,4.9
2024-11-21,Melbourne,11,326,27.6,19.5,8.1,0.0,6.4
2024-11-22,Melbourne,11,327,22.8,12.5,10.3,3.1,6.7
2024-11-23,Melbourne,11,328,25.3,19.2,6.1,0.0,4.9
2024-11-24,Melbourne,11,329,23.6,11.6,12.0,0.0,5.2
2024-11-25,Melbourne,11,330,22.3,13.3,9.0,0.0,6.8
2024-11-26,Melbourne,11,331,22.3,13.7,8.6,3.1,5.4
2024-11-27,Melbourne,11,332,22.4,13.6,8.8,0.8,5.6
2024-11-28,Melbourne,11,333,20.5,11.8,8.7,0.0,5.8
2024-11-29,Melbourne,11,334,21.6,12.0,9.6,2.3,6.6
2024-11-30,Melbourne,11,335,23.0,13.4,9.6,0.0,5.6
2024-12-01,Melbourne,12,336,25.4,19.2,6.2,0.8,6.1
2024-12-02,Melbourne,12,337,26.0,16.5,9.5,0.5,6.6
2024-12-03,Melbourne,12,338,25.0,17.2,7.8,1.5,4.9
2024-12-04,Melbourne,12,339,24.6,17.4,7.2,0.0,5.2
2024-12-05,Melbourne,12,340,25.4,16.2,9.2,0.0,6.7
2024-12-06,Melbourne,12,341,27.3,15.6,11.7,0.2,6.0
2024-12-07,Melbourne,12,342,24.7,13.5,11.2,2.2,5.8
2024-12-08,Melbourne,12,343,27.2,16.0,11.2,0.0,6.1
2024-12-09,Melbourne,12,344,23.0,11.7,11.3,0.0,6.4
2024-12-10,Melbourne,12,345,25.3,17.0,8.3,1.3,5.8
2024-12-11,Melbourne,12,346,25.4,13.5,11.9,0.0,5.2
2024-12-12,Melbourne,12,347,24.7,18.5,6.2,2.6,5.4
2024-12-13,Melbourne,12,348,27.4,16.5,10.9,0.0,5.8
2024-12-14,Melbourne,12,349,31.9,25.3,6.6,0.0,6.7
2024-12-15,Melbourne,12,350,26.1,19.1,7.0,0.0,4.8
2024-12-16,Melbourne,12,351,29.5,22.3,7.2,1.5,6.4
2024-12-17,Melbourne,12,352,24.5,15.9,8.6,0.0,4.9
2024-12-18,Melbourne,12,353,27.8,21.5,6.3,0.0,6.5
2024-12-19,Melbourne,12,354,25.0,17.1,7.9,0.0,5.7
2024-12-20,Melbourne,12,355,28.8,17.9,10.9,1.7,5.2
2024-12-21,Melbourne,12,356,20.9,14.8,6.1,0.0,6.7
2024-12-22,Melbourne,12,357,25.2,13.5,11.7,0.0,4.8
2024-12-23,Melbourne,12,358,29.4,23.3,6.1,0.0,6.4
2024-12-24,Melbourne,12,359,20.7,10.5,10.2,0.0,5.6
2024-12-25,Melbourne,12,360,18.8,11.7,7.1,0.7,6.8
2024-12-26,Melbourne,12,361,22.2,15.9,6.3,0.1,5.8
2024-12-27,Melbourne,12,362,25.2,16.2,9.0,0.0,6.3
2024-12-28,Melbourne,12,363,24.6,15.2,9.4,1.2,5.0
2024-12-29,Melbourne,12,364,22.5,13.2,9.3,0.0,5.8
2024-12-30,Melbourne,12,365,28.0,18.7,9.3,6.2,5.7
2024-12-31,Melbourne,12,366,26.8,15.1,11.7,1.5,5.2
2023-01-01,Sydney,1,1,26.0,19.9,6.1,1.2,6.7
2023-01-02,Sydney,1,2,25.2,13.4,11.8,0.0,6.5
2023-01-03,Sydney,1,3,26.5,19.5,7.0,3.7,5.7
2023-01-04,Sydney,1,4,30.5,21.1,9.4,10.5,5.5
2023-01-05,Sydney,1,5,28.0,19.7,8.3,0.3,7.1
2023-01-06,Sydney,1,6,29.3,18.2,11.1,0.0,5.9
2023-01-07,Sydney,1,7,29.4,19.1,10.3,0.0,7.1
2023-01-08,Sydney,1,8,24.8,13.8,11.0,0.0,5.8
2023-01-09,Sydney,1,9,26.6,19.9,6.7,0.0,6.8
2023-01-10,Sydney,1,10,27.5,17.7,9.8,0.3,5.6
2023-01-11,Sydney,1,11,27.0,15.4,11.6,1.1,6.9
2023-01-12,Sydney,1,12,25.6,18.6,7.0,0.8,6.1
2023-01-13,Sydney,1,13,26.3,19.4,6.9,5.3,5.3
2023-01-14,Sydney,1,14,28.7,19.2,9.5,0.0,6.3
2023-01-15,Sydney,1,15,29.3,17.7,11.6,11.8,6.8
2023-01-16,Sydney,1,16,31.5,25.1,6.4,0.0,5.5
2023-01-17,Sydney,1,17,29.8,21.8,8.0,2.9,6.2
2023-01-18,Sydney,1,18,28.5,18.6,9.9,6.8,6.0
2023-01-19,Sydney,1,19,30.6,23.7,6.9,0.0,6.3
2023-01-20,Sydney,1,20,28.0,21.0,7.0,0.0,5.7
2023-01-21,Sydney,1,21,30.2,18.5,11.7,0.0,6.6
2023-01-22,Sydney,1,22,31.2,24.4,6.8,0.0,5.5
