job_id,title,company,city,industry,experience_required,exp_level_num,salary_aud,skills,remote_ok,visa_sponsor,posted_year
J0194,Business Analyst,Deloitte,Canberra,Consulting,Graduate/<1yr,0,79000,"Power BI,SQL,Machine Learning,Stakeholder Management,DAX,Azure,Python",0,0,2025
J0195,Senior Business Analyst,Commonwealth Bank,Brisbane,Healthcare,3-5 years,2,113000,"Power BI,SQL,DAX,Python,Machine Learning,Looker,Tableau",0,0,2024
J0196,BI Analyst,Woolworths,Sydney,Finance,1-3 years,1,82000,"Power BI,Agile,SQL",0,0,2025
J0197,Senior Data Analyst,NAB,Perth,Property,3-5 years,2,108000,"Tableau,Python,BPMN,Machine Learning,Excel,SQL",0,0,2024
J0198,Business Analyst,NAB,Brisbane,Healthcare,Graduate/<1yr,0,59000,"Power BI,Stakeholder Management,Jira",0,0,2024
J0199,Data Analyst,PwC,Remote,Finance,3-5 years,2,100000,"Power BI,SQL,Agile,Python,Azure,DAX",0,0,2026
J0200,BI Analyst,Telstra,Sydney,Retail,5+ years,3,135000,"Python,Machine Learning,Excel,Power BI,Azure,Stakeholder Management,SQL",0,1,2026
J0201,Systems Analyst,Deloitte,Melbourne,Consulting,1-3 years,1,81000,"Power BI,SQL,Excel,DAX,R,Agile,BPMN",0,0,2025
J0202,Systems Analyst,Telstra,Melbourne,Retail,1-3 years,1,94000,"DAX,SQL,Python,Looker,Power BI",0,1,2026
J0203,Business Analyst,KPMG,Melbourne,Consulting,3-5 years,2,101000,"Python,SQL,Power BI,Jira,Stakeholder Management,AWS",1,0,2024
J0204,Data Analyst,PwC,Adelaide,Consulting,5+ years,3,114000,"Power BI,SQL,Tableau,Stakeholder Management,Jira,R",0,1,2025
J0205,Junior Data Analyst,ANZ Bank,Brisbane,Technology,3-5 years,1,80000,"BPMN,SQL,Tableau",0,1,2024
J0206,Systems Analyst,Commonwealth Bank,Canberra,Energy,5+ years,3,126000,"Looker,SQL,Machine Learning,Agile",1,1,2024
J0207,Systems Analyst,ANZ Bank,Brisbane,Technology,1-3 years,1,84000,"Power BI,Excel,SQL,Azure",0,1,2024
J0208,Reporting Analyst,NAB,Perth,Consulting,3-5 years,2,96000,"Tableau,SQL,Stakeholder Management,Jira,BPMN,Looker,Azure",0,0,2026
J0209,Systems Analyst,Telstra,Sydney,Government,5+ years,3,126000,"Power BI,SQL,Jira",0,1,2025
J0210,Business Analyst,Telstra,Melbourne,Retail,1-3 years,1,92000,"Tableau,SQL,Looker,Jira",1,1,2026
J0211,Junior Data Analyst,PwC,Brisbane,Retail,3-5 years,1,96000,"Azure,BPMN,Machine Learning,Looker,Tableau,DAX,AWS,SQL",0,0,2024
J0212,Systems Analyst,Amazon,Sydney,Consulting,3-5 years,2,104000,"AWS,BPMN,Jira,SQL",0,0,2024
J0213,Business Analyst,Telstra,Sydney,Energy,3-5 years,2,118000,"Machine Learning,Python,Stakeholder Management,Excel,Azure,Tableau,SQL",1,0,2025
J0214,Data Analyst,Telstra,Perth,Retail,5+ years,3,125000,"Power BI,Machine Learning,SQL,Python,DAX",1,0,2025
J0215,Business Analyst,Amazon,Melbourne,Retail,5+ years,3,115000,"Power BI,Excel,BPMN,R",0,0,2026
J0216,Business Analyst,Amazon,Brisbane,Technology,1-3 years,1,87000,"Excel,Machine Learning,BPMN,Power BI,Looker,SQL,DAX,Jira",1,1,2025
J0217,Senior Data Analyst,Amazon,Melbourne,Healthcare,3-5 years,2,114000,"Power BI,Python,BPMN,R,Tableau,Azure,Looker,SQL",1,0,2025
J0218,Senior Data Analyst,KPMG,Brisbane,Finance,1-3 years,2,98000,"Power BI,SQL,Agile,Machine Learning",1,1,2026
J0219,Data Analyst,NAB,Sydney,Energy,1-3 years,1,92000,"Power BI,BPMN,DAX,SQL,Looker,Azure,AWS",0,0,2026
J0220,BI Analyst,NAB,Melbourne,Finance,Graduate/<1yr,0,81000,"R,Python,SQL,AWS,Excel,Stakeholder Management",1,1,2026
J0221,Junior Data Analyst,Telstra,Melbourne,Property,1-3 years,1,81000,"Power BI,SQL,Jira,Stakeholder Management,R,Tableau",0,1,2024
J0222,Junior Data Analyst,Deloitte,Sydney,Property,5+ years,1,88000,"Power BI,SQL,Azure,Stakeholder Management,Jira,AWS,BPMN",1,0,2026
J0223,Business Analyst,Deloitte,Melbourne,Retail,3-5 years,2,106000,"Power BI,Python,Agile,Machine Learning,Tableau,Looker,SQL,Stakeholder Management",0,0,2025
J0224,Systems Analyst,NAB,Sydney,Retail,3-5 years,2,113000,"Jira,SQL,AWS,BPMN,Azure,Python,Power BI",0,0,2026
J0225,Business Analyst,ANZ Bank,Melbourne,Retail,3-5 years,2,109000,"Machine Learning,Agile,Stakeholder Management,Jira",0,0,2025
J0226,Data Analyst,Telstra,Melbourne,Healthcare,3-5 years,2,105000,"Excel,Power BI,Looker,Jira,Tableau,Machine Learning,SQL",0,0,2024
J0227,Reporting Analyst,Telstra,Melbourne,Healthcare,3-5 years,2,106000,"Power BI,Jira,R,Agile,AWS,BPMN,Tableau,SQL",0,0,2025
J0228,Business Analyst,ANZ Bank,Brisbane,Property,1-3 years,1,80000,"Azure,SQL,Tableau,Jira",0,0,2026
J0229,Junior Data Analyst,ANZ Bank,Sydney,Government,1-3 years,1,92000,"Power BI,SQL,R,BPMN,Jira,Python",0,0,2025
J0230,BI Analyst,Amazon,Melbourne,Energy,5+ years,3,132000,"SQL,Agile,Excel,Python,DAX,Azure",1,1,2025
J0231,Senior Data Analyst,Amazon,Melbourne,Government,1-3 years,2,108000,"Power BI,SQL,DAX,Python,Excel,R,Tableau",1,0,2026
J0232,Reporting Analyst,Deloitte,Sydney,Retail,5+ years,3,130000,"Power BI,BPMN,Azure,SQL,R,Looker,DAX",1,0,2026
J0233,Senior Business Analyst,Amazon,Melbourne,Consulting,3-5 years,2,107000,"SQL,DAX,AWS,Power BI,Tableau,Machine Learning",0,0,2025
J0234,Senior Data Analyst,Deloitte,Melbourne,Consulting,Graduate/<1yr,2,103000,"Power BI,SQL,Machine Learning,Tableau",0,0,2024
J0235,Systems Analyst,Commonwealth Bank,Melbourne,Healthcare,5+ years,3,123000,"Agile,SQL,Machine Learning",0,0,2025
J0236,Senior Data Analyst,PwC,Brisbane,Healthcare,5+ years,3,130000,"Power BI,SQL,Machine Learning,DAX,Python",0,1,2025
J0237,Business Analyst,Deloitte,Sydney,Technology,1-3 years,1,97000,"Azure,SQL,DAX",0,0,2026
J0238,BI Analyst,PwC,Melbourne,Finance,1-3 years,1,95000,"Python,SQL,R,AWS,Machine Learning",1,0,2026
J0239,Senior Data Analyst,Telstra,Perth,Energy,1-3 years,2,104000,"Excel,SQL,AWS",1,0,2026
J0240,Senior Data Analyst,Telstra,Melbourne,Finance,3-5 years,2,98000,"Power BI,SQL,R,AWS,Jira,Stakeholder Management,DAX",0,0,2026
J0241,BI Analyst,ANZ Bank,Melbourne,Retail,5+ years,3,127000,"BPMN,SQL,R,Azure,DAX",1,0,2025
J0242,Business Analyst,KPMG,Sydney,Consulting,3-5 years,2,103000,"Power BI,SQL,DAX,Looker",1,0,2026
J0243,Senior Data Analyst,Telstra,Perth,Healthcare,5+ years,3,117000,"AWS,SQL,Machine Learning",1,0,2024
J0244,Data Analyst,Commonwealth Bank,Melbourne,Consulting,1-3 years,1,91000,"Power BI,Python,Azure,R,Stakeholder Management,SQL,BPMN",1,0,2026
J0245,Business Analyst,ANZ Bank,Sydney,Government,3-5 years,2,105000,"Jira,SQL,Tableau",0,0,2025
J0246,Senior Business Analyst,KPMG,Brisbane,Technology,1-3 years,2,96000,"Looker,SQL,Tableau",0,1,2026
J0247,Senior Data Analyst,KPMG,Melbourne,Technology,3-5 years,2,105000,"Power BI,SQL,Agile,BPMN,Excel,Jira,R,DAX",1,1,2024
J0248,BI Analyst,Woolworths,Melbourne,Finance,3-5 years,2,103000,"Looker,R,Azure,Stakeholder Management,Power BI",0,0,2024
J0249,Systems Analyst,KPMG,Melbourne,Energy,1-3 years,1,80000,"Looker,Power BI,AWS,Jira,Agile,SQL,BPMN,Excel",0,1,2025
J0250,Data Analyst,Amazon,Melbourne,Government,1-3 years,1,83000,"Looker,SQL,Machine Learning,DAX",0,0,2026
J0251,BI Analyst,ANZ Bank,Melbourne,Property,3-5 years,2,110000,"Agile,SQL,Jira,Azure,Power BI,AWS,DAX,Stakeholder Management",1,0,2025
J0252,Senior Data Analyst,Deloitte,Brisbane,Consulting,Graduate/<1yr,2,97000,"Power BI,Excel,Agile,SQL,BPMN",0,0,2026
J0253,Data Analyst,Woolworths,Sydney,Energy,5+ years,3,134000,"Power BI,SQL,Jira,Stakeholder Management,Python,Excel,BPMN,Azure",1,0,2026
J0254,Data Analyst,Deloitte,Brisbane,Property,3-5 years,2,98000,"Power BI,SQL,Excel,Agile,Tableau",0,0,2025
J0255,Data Analyst,KPMG,Melbourne,Consulting,3-5 years,2,112000,"Power BI,Python,Agile,Azure,Excel,SQL,AWS",0,1,2025
J0256,Business Analyst,NAB,Canberra,Retail,Graduate/<1yr,0,71000,"DAX,R,Agile,Python,Excel,Power BI,SQL",0,1,2025
J0257,Senior Business Analyst,Dept of Health,Brisbane,Finance,1-3 years,2,105000,"DAX,SQL,Azure",1,1,2024
J0258,Senior Business Analyst,NAB,Melbourne,Retail,Graduate/<1yr,2,108000,"Azure,SQL,DAX,AWS",0,0,2025
J0259,Data Analyst,Woolworths,Canberra,Energy,3-5 years,2,106000,"Excel,SQL,Power BI,Looker,Agile,BPMN",0,1,2026
J0260,BI Analyst,Amazon,Melbourne,Property,Graduate/<1yr,0,68000,"Power BI,SQL,Excel",0,0,2025
J0261,Junior Data Analyst,Telstra,Canberra,Government,1-3 years,1,101000,"Jira,SQL,Power BI,Machine Learning,Python",0,1,2024
J0262,Senior Data Analyst,PwC,Sydney,Government,Graduate/<1yr,2,113000,"Power BI,SQL,AWS,DAX,Tableau",0,0,2024
J0263,Associate BA,KPMG,Adelaide,Energy,1-3 years,1,84000,"SQL,Excel,Stakeholder Management,Jira,BPMN,Power BI,Looker,Machine Learning",0,0,2025
J0264,Data Analyst,Commonwealth Bank,Adelaide,Consulting,3-5 years,2,99000,"Power BI,SQL,Stakeholder Management,Looker,AWS,Python,Excel,Agile",0,0,2026
J0265,Reporting Analyst,Deloitte,Brisbane,Finance,1-3 years,1,85000,"Agile,SQL,Power BI,Tableau,Looker,Machine Learning,Stakeholder Management",0,0,2026
J0266,Junior Data Analyst,KPMG,Perth,Energy,3-5 years,1,99000,"Power BI,R,Agile,Stakeholder Management,Machine Learning,Tableau,Azure",1,0,2026
J0267,Systems Analyst,Amazon,Sydney,Healthcare,3-5 years,2,109000,"Agile,SQL,Stakeholder Management,Python,Machine Learning,Power BI",1,0,2025
J0268,Business Analyst,PwC,Melbourne,Consulting,5+ years,3,125000,"Machine Learning,SQL,BPMN,R",0,0,2024
J0269,BI Analyst,Deloitte,Brisbane,Property,Graduate/<1yr,0,80000,"DAX,Machine Learning,Azure,SQL",1,1,2026
J0270,Data Analyst,NAB,Melbourne,Government,1-3 years,1,96000,"Power BI,SQL,DAX",0,0,2025
J0271,Data Analyst,Deloitte,Melbourne,Retail,1-3 years,1,88000,"Power BI,SQL,AWS",0,0,2024
J0272,Business Analyst,Woolworths,Sydney,Retail,1-3 years,1,88000,"Jira,SQL,Power BI,R,DAX,AWS,Agile",0,0,2026
J0273,Reporting Analyst,ANZ Bank,Sydney,Healthcare,3-5 years,2,107000,"Power BI,Azure,Jira",1,1,2024
J0274,Business Analyst,Deloitte,Sydney,Consulting,1-3 years,1,92000,"Power BI,Looker,SQL",1,1,2026
J0275,Business Analyst,ANZ Bank,Sydney,Retail,3-5 years,2,105000,"Power BI,SQL,Stakeholder Management",1,0,2025
J0276,BI Analyst,NAB,Remote,Government,Graduate/<1yr,0,73000,"Power BI,SQL,AWS,DAX",1,0,2024
J0277,BI Analyst,Woolworths,Melbourne,Energy,1-3 years,1,87000,"Power BI,SQL,Looker,R,Excel",0,0,2025
J0278,Business Analyst,Woolworths,Melbourne,Healthcare,Graduate/<1yr,0,70000,"R,SQL,Python,Excel",1,0,2026
J0279,Reporting Analyst,KPMG,Brisbane,Finance,Graduate/<1yr,0,71000,"Machine Learning,SQL,AWS,DAX,Power BI,R,Stakeholder Management",1,1,2025
J0280,Business Analyst,KPMG,Canberra,Consulting,1-3 years,1,82000,"R,SQL,DAX,BPMN",0,0,2026
J0281,Data Analyst,Dept of Health,Melbourne,Government,3-5 years,2,101000,"Power BI,SQL,R,AWS,Excel",0,1,2024
J0282,Systems Analyst,Commonwealth Bank,Brisbane,Technology,1-3 years,1,83000,"R,BPMN,SQL,Excel,Python,Power BI,Agile,AWS",0,1,2026
J0283,Business Analyst,Commonwealth Bank,Melbourne,Finance,3-5 years,2,102000,"Tableau,SQL,Excel,Stakeholder Management,DAX,BPMN,Power BI",1,1,2026
J0284,Reporting Analyst,Telstra,Sydney,Energy,3-5 years,2,115000,"Excel,SQL,DAX,Python,Tableau,Azure,Looker,AWS",1,1,2026
J0285,Data Analyst,KPMG,Sydney,Property,5+ years,3,131000,"Jira,SQL,Power BI,Stakeholder Management,Excel,Python,BPMN",0,0,2026
J0286,Business Analyst,KPMG,Melbourne,Retail,5+ years,3,130000,"AWS,DAX,SQL,R,Agile,Power BI,Azure,Excel",0,0,2025
J0287,Systems Analyst,Deloitte,Adelaide,Healthcare,Graduate/<1yr,0,65000,"Power BI,SQL,AWS,Looker,Excel,R,Azure",1,0,2026
J0288,Senior Data Analyst,KPMG,Remote,Consulting,5+ years,3,111000,"Azure,SQL,Tableau,DAX,Looker,Stakeholder Management",0,1,2026
J0289,Data Analyst,Deloitte,Melbourne,Finance,3-5 years,2,107000,"Excel,SQL,DAX,Jira,Power BI,Python",1,0,2026
J0290,Senior Data Analyst,NAB,Adelaide,Consulting,1-3 years,2,104000,"Power BI,SQL,Machine Learning,Excel,AWS,DAX,Looker,R",0,1,2026
J0291,Business Analyst,Deloitte,Canberra,Consulting,1-3 years,1,86000,"DAX,SQL,Power BI",0,0,2025
J0292,Associate BA,Amazon,Remote,Property,1-3 years,1,76000,"Power BI,SQL,Looker",0,1,2025
J0293,Reporting Analyst,Commonwealth Bank,Melbourne,Property,1-3 years,1,86000,"Power BI,SQL,Jira,BPMN",0,0,2025
J0294,Business Analyst,Deloitte,Melbourne,Finance,Graduate/<1yr,0,75000,"Power BI,Python,Azure,Looker,DAX",0,0,2026
J0295,Data Analyst,Woolworths,Melbourne,Consulting,5+ years,3,123000,"Power BI,BPMN,SQL,Jira,Python,Looker,DAX",0,0,2025
J0296,Reporting Analyst,ANZ Bank,Melbourne,Energy,3-5 years,2,99000,"Power BI,SQL,AWS",1,0,2026
J0297,Data Analyst,PwC,Melbourne,Energy,1-3 years,1,96000,"Jira,SQL,Azure,DAX,AWS,Machine Learning,Looker",1,1,2025
J0298,Business Analyst,ANZ Bank,Perth,Property,1-3 years,1,88000,"Excel,Machine Learning,Jira,Power BI,R,SQL,Azure",0,1,2025
J0299,Business Analyst,ANZ Bank,Adelaide,Retail,3-5 years,2,105000,"Stakeholder Management,Azure,Excel,SQL,AWS,DAX,Tableau",0,1,2024
J0300,BI Analyst,NAB,Adelaide,Finance,5+ years,3,113000,"Agile,SQL,Python",1,0,2025
J0301,Business Analyst,Deloitte,Sydney,Healthcare,Graduate/<1yr,0,76000,"BPMN,Python,Tableau,Stakeholder Management,DAX,Jira,Power BI",1,1,2024
J0302,Senior Business Analyst,PwC,Melbourne,Technology,Graduate/<1yr,2,102000,"Power BI,Looker,Machine Learning,Stakeholder Management,Jira,SQL,R,Azure",0,0,2025
J0303,Business Analyst,ANZ Bank,Melbourne,Property,1-3 years,1,91000,"Power BI,SQL,R",0,0,2025
J0304,BI Analyst,Deloitte,Remote,Retail,3-5 years,2,102000,"Power BI,R,SQL,Machine Learning,AWS,Jira",1,0,2026
J0305,Associate BA,Deloitte,Melbourne,Energy,1-3 years,1,84000,"Looker,SQL,Power BI",0,0,2025
J0306,Senior Data Analyst,KPMG,Sydney,Technology,3-5 years,2,108000,"Power BI,Stakeholder Management,Python,Agile,Tableau,DAX",1,0,2026
J0307,Reporting Analyst,KPMG,Brisbane,Government,3-5 years,2,101000,"Power BI,SQL,Machine Learning,Jira,Stakeholder Management,BPMN,DAX",1,0,2025
J0308,Senior Data Analyst,Deloitte,Remote,Technology,3-5 years,2,99000,"Azure,SQL,Excel",1,0,2024
J0309,Systems Analyst,Woolworths,Melbourne,Technology,3-5 years,2,110000,"Power BI,SQL,Stakeholder Management,Looker,Tableau",0,0,2025
J0310,BI Analyst,Commonwealth Bank,Canberra,Technology,1-3 years,1,89000,"Azure,SQL,Jira,Excel,Stakeholder Management,Power BI,R",1,0,2025
J0311,Data Analyst,NAB,Sydney,Property,3-5 years,2,103000,"Power BI,SQL,Excel,Jira,Azure,Tableau,Looker",1,0,2024
J0312,Systems Analyst,Woolworths,Brisbane,Healthcare,3-5 years,2,87000,"R,SQL,Python,Power BI,Excel,Looker",0,0,2025
J0313,Senior Data Analyst,Dept of Health,Melbourne,Consulting,1-3 years,2,110000,"Looker,SQL,Power BI,DAX,Machine Learning,Excel,Python,Agile",0,0,2025
J0314,Data Analyst,KPMG,Melbourne,Property,3-5 years,2,109000,"Looker,Tableau,Excel,BPMN,SQL,Power BI,Python",0,0,2025
J0315,Business Analyst,NAB,Brisbane,Finance,1-3 years,1,82000,"Looker,Azure,Python",0,1,2025
J0316,Reporting Analyst,Dept of Health,Sydney,Retail,3-5 years,2,110000,"Power BI,SQL,Machine Learning,Stakeholder Management,Looker,R,Agile,Tableau",0,0,2026
J0317,Reporting Analyst,Amazon,Melbourne,Property,1-3 years,1,94000,"Power BI,SQL,BPMN,Azure,Stakeholder Management,Tableau",0,0,2026
J0318,BI Analyst,PwC,Remote,Healthcare,1-3 years,1,83000,"Power BI,SQL,DAX,Machine Learning",1,0,2025
J0319,Reporting Analyst,KPMG,Perth,Consulting,1-3 years,1,90000,"Power BI,Jira,SQL,Machine Learning",1,0,2024
J0320,Senior Data Analyst,KPMG,Brisbane,Energy,3-5 years,2,107000,"DAX,SQL,Azure,Power BI,R,BPMN,AWS,Machine Learning",1,0,2026
J0321,Systems Analyst,Dept of Health,Canberra,Consulting,1-3 years,1,91000,"Power BI,SQL,Tableau,DAX",0,0,2025
J0322,Systems Analyst,Deloitte,Canberra,Retail,1-3 years,1,101000,"Power BI,SQL,Agile,AWS,Looker,Machine Learning,Python",0,0,2026
J0323,Data Analyst,Commonwealth Bank,Sydney,Healthcare,Graduate/<1yr,0,63000,"Power BI,SQL,Azure",1,0,2026
J0324,BI Analyst,Deloitte,Sydney,Energy,1-3 years,1,89000,"Power BI,Tableau,SQL,DAX,Looker,Agile",0,1,2025
J0325,Reporting Analyst,Commonwealth Bank,Melbourne,Government,3-5 years,2,112000,"Tableau,SQL,Machine Learning,Agile,Stakeholder Management,Azure,R",0,0,2026
J0326,Data Analyst,KPMG,Sydney,Government,Graduate/<1yr,0,74000,"Power BI,SQL,Machine Learning,Agile,Tableau,Stakeholder Management",0,0,2025
J0327,Systems Analyst,Deloitte,Sydney,Government,3-5 years,2,102000,"Stakeholder Management,SQL,Azure",0,0,2026
J0328,BI Analyst,ANZ Bank,Sydney,Consulting,1-3 years,1,88000,"Looker,SQL,Azure,Power BI,Jira",1,1,2026
J0329,Business Analyst,Woolworths,Perth,Government,3-5 years,2,94000,"Power BI,SQL,Tableau,Looker,R",0,0,2025
J0330,Junior Data Analyst,Telstra,Melbourne,Retail,3-5 years,1,91000,"AWS,Power BI,SQL,Tableau,Jira,BPMN",1,1,2025
J0331,Reporting Analyst,Deloitte,Sydney,Healthcare,5+ years,3,134000,"Power BI,SQL,AWS,Machine Learning,Python",0,0,2026
J0332,Associate BA,ANZ Bank,Melbourne,Retail,1-3 years,1,102000,"Python,SQL,DAX,Tableau,Looker,Power BI,Stakeholder Management,Azure",0,1,2025
J0333,Senior Data Analyst,Deloitte,Sydney,Government,1-3 years,2,119000,"R,AWS,Power BI,Machine Learning,Python",0,0,2025
J0334,Systems Analyst,PwC,Remote,Healthcare,1-3 years,1,84000,"R,SQL,Python,Agile,BPMN,Power BI,Tableau",0,0,2025
J0335,Data Analyst,Commonwealth Bank,Melbourne,Finance,3-5 years,2,90000,"Power BI,Excel,SQL,R",0,0,2026
J0336,Business Analyst,NAB,Melbourne,Property,Graduate/<1yr,0,68000,"Power BI,SQL,DAX,Looker,Agile,Tableau",1,1,2026
J0337,BI Analyst,Dept of Health,Melbourne,Technology,1-3 years,1,97000,"Machine Learning,SQL,Power BI,Excel,Looker",0,0,2025
J0338,Senior Business Analyst,Telstra,Melbourne,Property,3-5 years,2,115000,"DAX,SQL,Excel,Power BI,Looker,Machine Learning,R,Azure",0,1,2024
J0339,Senior Data Analyst,Amazon,Canberra,Healthcare,1-3 years,2,100000,"Power BI,Agile,R,SQL",1,0,2024
J0340,Reporting Analyst,PwC,Sydney,Government,3-5 years,2,100000,"Python,SQL,AWS,Jira,Azure,Power BI",0,0,2024
J0341,Data Analyst,ANZ Bank,Sydney,Consulting,1-3 years,1,103000,"Jira,Machine Learning,Stakeholder Management,SQL,Tableau,AWS,Azure,Looker",0,1,2026
J0342,Senior Business Analyst,KPMG,Adelaide,Property,3-5 years,2,90000,"Tableau,SQL,Excel",1,0,2024
J0343,Business Analyst,Deloitte,Sydney,Energy,5+ years,3,125000,"Stakeholder Management,SQL,Power BI,Machine Learning,Agile,BPMN",0,0,2025
J0344,Systems Analyst,Woolworths,Sydney,Finance,3-5 years,2,102000,"Excel,SQL,Python,R,Looker,Power BI,Azure",0,1,2026
J0345,Business Analyst,Dept of Health,Sydney,Healthcare,3-5 years,2,113000,"Power BI,SQL,Python,R,Machine Learning,Azure",0,0,2026
J0346,Associate BA,ANZ Bank,Sydney,Government,Graduate/<1yr,0,77000,"Power BI,SQL,Azure,Tableau,Jira,R,DAX,Agile",1,0,2024
J0347,Systems Analyst,PwC,Sydney,Finance,5+ years,3,133000,"Power BI,SQL,Azure,Python,Agile",0,0,2026
J0348,BI Analyst,Amazon,Brisbane,Finance,5+ years,3,128000,"BPMN,DAX,Stakeholder Management,Machine Learning,Power BI,Azure",0,0,2025
J0349,Reporting Analyst,Woolworths,Sydney,Energy,3-5 years,2,106000,"Machine Learning,Agile,Excel,Jira,SQL",1,0,2025
J0350,Junior Data Analyst,KPMG,Melbourne,Consulting,1-3 years,1,97000,"Power BI,Stakeholder Management,AWS,Tableau,SQL,Azure",0,0,2025
J0351,Business Analyst,Telstra,Brisbane,Technology,3-5 years,2,97000,"R,Power BI,SQL,Machine Learning,Agile",0,1,2025
J0352,Junior Data Analyst,KPMG,Melbourne,Property,5+ years,1,83000,"Power BI,SQL,Azure",0,0,2025
J0353,Business Analyst,Telstra,Sydney,Property,Graduate/<1yr,0,61000,"Power BI,SQL,BPMN",0,1,2025
J0354,Business Analyst,NAB,Brisbane,Property,3-5 years,2,92000,"AWS,SQL,BPMN,Jira,DAX",0,0,2026
J0355,Data Analyst,Dept of Health,Sydney,Finance,3-5 years,2,112000,"Python,SQL,Machine Learning,BPMN,R,Excel",1,0,2026
J0356,Business Analyst,Amazon,Brisbane,Finance,3-5 years,2,100000,"Power BI,Looker,Python,SQL,AWS,BPMN",0,0,2025
J0357,Data Analyst,Dept of Health,Melbourne,Finance,1-3 years,1,92000,"AWS,Stakeholder Management,Tableau,R,Python",1,0,2025
J0358,Systems Analyst,NAB,Melbourne,Consulting,3-5 years,2,103000,"Power BI,SQL,Python,Jira",0,0,2024
J0359,BI Analyst,ANZ Bank,Perth,Property,3-5 years,2,105000,"Power BI,SQL,Tableau,BPMN,Looker,Stakeholder Management",0,0,2025
J0360,BI Analyst,KPMG,Brisbane,Consulting,5+ years,3,122000,"Power BI,SQL,Python",0,1,2025
J0361,BI Analyst,Woolworths,Remote,Healthcare,5+ years,3,111000,"Power BI,SQL,Tableau",0,1,2024
J0362,Data Analyst,PwC,Brisbane,Energy,1-3 years,1,86000,"R,SQL,Jira,Azure,Stakeholder Management,Agile",1,1,2025
J0363,Data Analyst,Commonwealth Bank,Melbourne,Consulting,1-3 years,1,91000,"Power BI,Looker,Agile,R,DAX,Machine Learning",0,0,2026
J0364,BI Analyst,ANZ Bank,Sydney,Energy,1-3 years,1,94000,"AWS,BPMN,Looker,SQL",1,0,2024
J0365,Junior Data Analyst,ANZ Bank,Brisbane,Consulting,1-3 years,1,85000,"BPMN,Stakeholder Management,SQL,AWS",1,1,2025
J0366,BI Analyst,NAB,Remote,Healthcare,Graduate/<1yr,0,59000,"Power BI,SQL,Excel,Looker",1,1,2024
J0367,Senior Business Analyst,Dept of Health,Sydney,Retail,1-3 years,2,103000,"Jira,SQL,Azure,Excel,R",0,0,2026
J0368,BI Analyst,NAB,Canberra,Technology,Graduate/<1yr,0,81000,"Excel,SQL,Machine Learning,Power BI,Azure,R,Tableau",1,0,2024
J0369,Reporting Analyst,Commonwealth Bank,Sydney,Healthcare,3-5 years,2,108000,"SQL,Machine Learning,AWS",1,0,2025
J0370,Junior Data Analyst,Woolworths,Remote,Retail,1-3 years,1,84000,"AWS,SQL,Excel,Python",0,0,2026
J0371,Business Analyst,Deloitte,Perth,Energy,1-3 years,1,90000,"DAX,Jira,Looker,Azure,Stakeholder Management,SQL,Python",0,1,2024
J0372,Systems Analyst,Amazon,Melbourne,Retail,1-3 years,1,81000,"Excel,SQL,Agile,Looker,Power BI,Stakeholder Management,Python",0,0,2026
J0373,Junior Data Analyst,Deloitte,Sydney,Healthcare,5+ years,1,89000,"Stakeholder Management,SQL,AWS,Jira",0,0,2026
J0374,Business Analyst,Telstra,Melbourne,Healthcare,3-5 years,2,108000,"Looker,SQL,Agile",0,1,2025
J0375,Junior Data Analyst,NAB,Perth,Retail,3-5 years,1,96000,"Machine Learning,SQL,AWS,BPMN,Python,Azure,Agile",0,0,2025
J0376,Business Analyst,KPMG,Melbourne,Finance,1-3 years,1,97000,"SQL,Looker,Power BI,Stakeholder Management,Tableau,Azure,Excel,Machine Learning",1,0,2025
J0377,Business Analyst,ANZ Bank,Melbourne,Finance,1-3 years,1,91000,"Power BI,BPMN,SQL,DAX,Jira,Python",1,0,2025
J0378,Data Analyst,Deloitte,Melbourne,Retail,3-5 years,2,102000,"Power BI,SQL,DAX,BPMN,Jira,Stakeholder Management,Agile",0,1,2025
